date;ref_o3;ref_no2;o3;no2;temp;humidity
2018-07-12 16:00:00;94.5;5.2;37.2;-2.68;26.47;80.96
2018-07-12 17:00:00;96.7;5.1;36.9;-2.32;26.37;80.45
2018-07-12 18:00:00;97.5;6.1;34.65;-1.3;25.24;83.66
2018-07-12 19:00:00;93.8;8.7;32.68;-0.88;24.31;89.35
2018-07-12 20:00:00;70.4;7.5;31.48;-0.41;22.86;94.89
2018-07-12 21:00:00;59.5;8.8;29.45;-0.17;22.07;98.12
2018-07-12 22:00:00;53.6;14.8;28.13;0.6;21.58;99.59
2018-07-12 23:00:00;33.5;23.9;28.15;0.49;20.76;99.9
2018-07-13 00:00:00;20.1;31.5;27.35;-0.56;20.39;99.9
2018-07-13 01:00:00;25.6;21.9;26.57;-0.17;20.47;99.9
2018-07-13 02:00:00;21.6;20.5;26.48;-0.48;20.75;99.9
2018-07-13 03:00:00;24.5;22.5;23.98;-0.22;20.62;99.9
2018-07-13 04:00:00;9.9;20.4;24.95;-1.27;20.41;99.9
2018-07-13 05:00:00;15.8;19.0;25.29;-0.13;20.12;99.9
2018-07-13 06:00:00;14.5;25.8;23.32;-0.25;20.96;99.73
2018-07-13 07:00:00;8.4;25.5;25.23;-2.34;23.36;95.22
2018-07-13 08:00:00;14.0;28.9;29.04;-3.4;24.36;90.65
2018-07-13 15:00:00;111.6;6.1;40.82;-4.1;29.11;75.58
2018-07-13 16:00:00;115.8;6.1;41.68;-2.55;28.79;75.17
2018-07-13 17:00:00;121.1;6.3;40.46;-3.6;28.86;72.37
2018-07-13 18:00:00;120.2;6.0;39.7;-3.06;28.46;71.58
2018-07-13 19:00:00;117.3;5.6;37.41;-1.33;26.53;79.47
2018-07-13 20:00:00;101.1;8.9;34.1;-0.25;24.62;87.94
2018-07-13 21:00:00;76.1;14.5;30.88;1.86;23.39;94.57
2018-07-13 22:00:00;52.0;24.5;29.25;2.02;22.93;95.98
2018-07-13 23:00:00;39.7;31.8;29.87;1.49;22.75;95.88
2018-07-14 00:00:00;38.0;35.0;30.78;-0.52;22.27;97.1
2018-07-14 01:00:00;47.1;25.4;30.19;-1.45;22.09;97.43
2018-07-14 02:00:00;54.5;16.7;29.71;-1.19;21.67;99.0
2018-07-14 03:00:00;53.9;14.3;29.35;-0.94;21.35;99.88
2018-07-14 04:00:00;46.7;16.1;28.71;-1.27;21.56;99.86
2018-07-14 05:00:00;43.4;17.1;27.27;-0.48;21.96;99.02
2018-07-14 06:00:00;34.5;23.1;26.93;-0.71;23.48;95.25
2018-07-14 07:00:00;35.1;24.7;28.51;-2.45;25.07;90.3
2018-07-14 08:00:00;38.2;22.3;31.28;-4.45;27.41;82.19
2018-07-14 09:00:00;61.7;15.2;31.89;-5.64;29.31;77.86
2018-07-14 10:00:00;86.7;6.6;30.66;-5.4;29.92;75.89
2018-07-14 11:00:00;97.7;5.4;35.0;-4.84;29.37;76.88
2018-07-14 12:00:00;104.8;4.8;36.11;-5.32;29.9;74.15
2018-07-14 13:00:00;106.9;4.6;37.41;-6.09;31.14;68.25
2018-07-14 14:00:00;112.3;4.8;38.86;-5.54;31.12;68.09
2018-07-14 15:00:00;117.5;4.6;37.73;-3.43;30.47;70.67
2018-07-14 16:00:00;118.7;4.7;38.79;-1.15;27.91;78.94
2018-07-14 17:00:00;115.3;5.7;38.56;-0.02;25.24;85.47
2018-07-14 18:00:00;103.0;10.1;36.74;-2.12;25.72;77.94
2018-07-14 19:00:00;94.1;10.4;34.7;-1.91;25.54;78.38
2018-07-14 20:00:00;86.4;11.8;33.46;-0.45;23.28;85.1
2018-07-14 21:00:00;79.6;13.6;32.22;0.16;22.31;89.12
2018-07-14 22:00:00;63.7;18.2;32.21;-0.57;21.75;90.88
2018-07-14 23:00:00;62.9;13.5;30.65;-0.7;21.63;90.75
2018-07-15 00:00:00;61.5;12.8;30.08;-1.15;21.28;93.29
2018-07-15 01:00:00;52.3;13.8;29.59;-1.49;21.05;95.26
2018-07-15 02:00:00;52.6;15.6;28.34;-0.69;20.5;97.36
2018-07-15 03:00:00;44.0;13.1;28.06;-1.64;19.82;99.02
2018-07-15 04:00:00;43.2;11.0;27.98;-1.03;19.35;99.87
2018-07-15 05:00:00;36.4;24.8;27.14;-0.65;19.93;99.14
2018-07-15 06:00:00;27.4;57.6;27.74;-2.78;22.18;92.72
2018-07-15 07:00:00;36.5;47.1;29.57;-4.17;24.29;84.1
2018-07-15 08:00:00;48.4;37.6;33.06;-4.89;25.4;79.61
2018-07-15 09:00:00;75.5;30.2;33.86;-5.77;27.58;74.24
2018-07-15 10:00:00;87.1;25.9;35.58;-5.34;28.5;72.54
2018-07-15 11:00:00;94.3;24.1;36.53;-4.47;28.38;74.62
2018-07-15 12:00:00;98.2;23.2;36.43;-4.45;28.11;76.73
2018-07-15 13:00:00;102.1;20.9;37.43;-6.56;30.07;69.31
2018-07-15 14:00:00;105.8;20.5;37.07;-6.25;31.41;66.35
2018-07-15 15:00:00;109.2;20.5;37.99;-4.01;30.33;68.57
2018-07-15 16:00:00;114.4;18.8;38.42;-2.47;29.27;70.24
2018-07-15 17:00:00;118.4;18.6;39.65;-2.66;29.36;70.99
2018-07-15 18:00:00;121.8;18.7;40.08;-1.66;28.24;76.15
2018-07-15 19:00:00;123.2;17.7;37.87;-0.36;26.5;83.5
2018-07-15 20:00:00;110.3;20.9;33.82;0.11;25.01;90.09
2018-07-15 21:00:00;77.2;27.1;31.74;0.77;24.38;92.16
2018-07-15 22:00:00;69.5;27.9;31.14;0.16;23.89;94.24
2018-07-15 23:00:00;52.2;46.7;31.22;-0.28;23.05;98.09
2018-07-16 00:00:00;55.7;47.6;31.2;-0.53;22.02;99.9
2018-07-16 01:00:00;56.9;55.2;32.91;-1.55;21.33;99.9
2018-07-16 02:00:00;62.1;48.8;32.7;-1.11;19.4;99.9
2018-07-16 03:00:00;72.4;45.4;32.01;-1.85;18.59;99.9
2018-07-16 04:00:00;65.5;44.4;31.25;-2.35;18.8;99.9
2018-07-16 05:00:00;57.9;42.7;31.39;-1.27;19.25;99.9
2018-07-16 06:00:00;58.0;38.5;30.65;-1.87;19.81;99.9
2018-07-16 07:00:00;51.5;39.1;29.38;-1.54;20.46;99.84
2018-07-16 08:00:00;46.9;41.6;29.33;-2.95;23.28;91.35
2018-07-16 09:00:00;37.8;45.3;31.48;-6.53;26.64;77.32
2018-07-16 10:00:00;70.6;29.2;33.56;-5.57;27.24;76.0
2018-07-16 11:00:00;80.1;30.1;35.2;-4.69;27.26;76.9
2018-07-16 12:00:00;90.3;27.5;35.97;-5.53;27.53;76.2
2018-07-16 13:00:00;97.0;27.6;36.14;-2.19;26.15;80.72
2018-07-16 14:00:00;94.7;26.7;36.19;-0.27;24.23;90.73
2018-07-16 15:00:00;83.7;28.4;35.33;-0.77;21.8;96.21
2018-07-16 16:00:00;76.1;28.0;33.56;0.47;19.17;99.84
2018-07-16 17:00:00;64.4;26.0;33.58;-0.31;18.3;99.9
2018-07-16 18:00:00;67.4;28.4;32.36;0.28;18.38;99.9
2018-07-16 19:00:00;58.2;35.1;30.28;0.21;18.89;99.9
2018-07-16 20:00:00;45.5;41.3;29.79;-0.97;18.95;99.9
2018-07-16 21:00:00;42.6;34.3;28.75;-1.07;18.57;99.9
2018-07-16 22:00:00;35.6;31.8;27.89;-1.12;18.04;99.9
2018-07-16 23:00:00;36.0;31.7;27.84;-1.4;18.06;99.9
2018-07-17 00:00:00;34.4;34.0;25.88;-1.84;17.31;99.9
2018-07-17 01:00:00;22.3;26.5;24.43;-1.48;16.82;99.9
2018-07-17 02:00:00;13.3;28.3;23.83;-1.28;16.72;99.9
2018-07-17 03:00:00;10.4;28.4;24.18;-1.1;16.72;99.9
2018-07-17 04:00:00;11.6;31.8;24.87;-1.0;16.51;99.9
2018-07-17 05:00:00;12.7;32.2;24.7;0.18;17.32;99.9
2018-07-17 06:00:00;4.4;43.7;24.4;-0.49;19.16;99.82
2018-07-17 07:00:00;8.5;41.5;26.15;-2.15;21.03;98.04
2018-07-17 08:00:00;17.9;36.7;27.09;-3.47;23.37;90.56
2018-07-17 09:00:00;25.5;31.9;27.85;-5.25;25.45;78.76
2018-07-17 10:00:00;48.4;23.3;30.86;-4.79;26.68;78.26
2018-07-17 11:00:00;64.7;21.3;34.22;-4.53;27.42;75.87
2018-07-17 12:00:00;76.7;21.0;35.65;-5.77;29.08;69.91
2018-07-17 13:00:00;96.2;20.3;38.63;-4.82;30.13;68.16
2018-07-17 14:00:00;110.5;23.5;41.73;-2.37;30.21;70.17
2018-07-17 15:00:00;119.8;24.2;44.7;-1.42;29.66;75.64
2018-07-17 16:00:00;138.7;20.3;42.58;-1.69;29.37;76.53
2018-07-17 17:00:00;137.1;17.5;41.23;-1.99;29.57;75.18
2018-07-17 18:00:00;127.0;17.3;39.12;-3.55;29.48;75.09
2018-07-17 19:00:00;117.7;17.2;37.85;-1.56;27.32;82.83
2018-07-17 20:00:00;108.6;18.0;36.66;1.55;24.95;91.74
2018-07-17 21:00:00;102.7;30.4;34.67;2.83;23.71;96.17
2018-07-17 22:00:00;65.2;54.7;34.53;0.38;23.44;95.99
2018-07-17 23:00:00;81.1;32.2;33.92;0.57;22.76;97.17
2018-07-18 00:00:00;70.6;35.7;31.41;-1.41;21.92;92.15
2018-07-18 01:00:00;56.4;30.3;30.49;-2.87;21.05;83.69
2018-07-18 02:00:00;52.3;25.1;29.29;-2.12;20.23;82.0
2018-07-18 03:00:00;50.6;24.5;29.01;-1.87;19.61;81.7
2018-07-18 04:00:00;46.8;26.0;29.45;-1.51;19.44;79.59
2018-07-18 05:00:00;49.9;28.5;28.16;0.95;20.23;77.85
2018-07-18 06:00:00;22.5;52.0;27.54;-0.17;22.69;72.36
2018-07-18 07:00:00;22.6;51.2;28.69;-2.19;24.83;64.45
2018-07-18 08:00:00;44.0;39.8;29.83;-2.32;27.48;59.17
2018-07-18 09:00:00;47.1;39.8;32.32;-5.78;29.53;53.64
2018-07-18 10:00:00;79.6;25.5;34.77;-5.81;30.55;53.79
2018-07-18 11:00:00;103.2;18.4;39.2;-3.99;30.55;58.22
2018-07-18 12:00:00;119.3;20.4;40.7;-1.96;30.46;60.53
2018-07-18 13:00:00;124.9;20.7;43.04;-3.55;31.11;60.26
2018-07-18 14:00:00;139.5;19.0;45.37;-3.25;31.36;59.86
2018-07-18 15:00:00;156.9;18.7;46.84;-3.01;31.15;61.19
2018-07-18 16:00:00;166.3;18.3;45.03;-2.46;30.79;59.72
2018-07-18 17:00:00;160.0;16.2;43.04;-3.39;30.98;56.45
2018-07-18 18:00:00;143.5;15.4;39.42;-2.38;30.41;56.83
2018-07-18 19:00:00;127.7;20.7;34.54;0.25;28.2;64.23
2018-07-18 20:00:00;93.8;34.6;33.14;1.82;25.91;72.61
2018-07-18 21:00:00;80.4;28.5;32.02;1.01;24.98;72.92
2018-07-18 22:00:00;79.7;32.7;30.56;2.48;23.22;79.89
2018-07-18 23:00:00;59.5;38.0;31.19;2.31;21.98;85.31
2018-07-19 00:00:00;49.5;40.9;33.52;-0.86;21.9;82.44
2018-07-19 01:00:00;87.0;25.0;33.34;0.32;21.58;82.19
2018-07-19 02:00:00;74.0;34.8;35.64;-2.26;21.44;80.64
2018-07-19 03:00:00;104.0;17.4;33.47;-0.43;20.42;84.94
2018-07-19 04:00:00;86.4;21.4;32.51;0.24;19.63;87.37
2018-07-19 05:00:00;70.6;28.5;31.47;1.16;21.05;83.17
2018-07-19 06:00:00;63.6;42.2;29.41;2.16;23.55;78.8
2018-07-19 07:00:00;36.9;59.5;31.51;0.22;25.18;75.14
2018-07-19 08:00:00;50.4;55.7;32.47;-1.19;26.66;69.79
2018-07-19 09:00:00;68.7;43.4;36.14;-4.59;28.85;63.6
2018-07-19 10:00:00;89.9;36.5;37.61;-4.17;29.74;64.49
2018-07-19 11:00:00;119.1;26.9;37.48;-2.33;30.28;66.49
2018-07-19 12:00:00;114.7;13.6;39.55;-2.12;30.84;66.34
2018-07-19 13:00:00;115.0;6.9;41.91;-3.87;30.8;66.02
2018-07-19 14:00:00;145.7;0.0;41.22;-4.91;31.23;61.57
2018-07-19 15:00:00;150.4;0.0;41.42;-5.29;31.56;57.54
2018-07-19 16:00:00;146.7;0.0;40.77;-3.34;30.89;57.73
2018-07-19 17:00:00;147.2;0.0;39.72;-3.09;31.28;57.88
2018-07-19 18:00:00;145.4;0.0;40.06;-2.89;30.05;60.33
2018-07-19 19:00:00;140.7;0.0;37.31;-0.47;27.79;67.53
2018-07-19 20:00:00;123.9;0.0;35.78;1.04;25.1;76.05
2018-07-19 21:00:00;102.9;2.1;31.86;2.7;24.01;82.21
2018-07-19 22:00:00;66.7;15.4;30.35;3.79;23.63;84.66
2018-07-19 23:00:00;49.1;29.5;30.76;1.33;23.06;85.45
2018-07-20 00:00:00;61.8;17.4;32.45;-0.57;22.91;84.95
2018-07-20 01:00:00;80.0;6.6;33.0;-1.14;22.76;85.21
2018-07-20 02:00:00;93.8;0.4;29.99;0.19;21.48;93.11
2018-07-20 03:00:00;74.5;0.0;30.58;0.0;21.21;93.16
2018-07-20 04:00:00;62.0;4.6;30.16;-0.55;21.27;91.73
2018-07-20 05:00:00;77.0;3.2;29.01;1.49;21.82;91.16
2018-07-20 06:00:00;47.9;22.8;29.32;0.84;23.55;85.67
2018-07-20 07:00:00;48.2;31.3;32.2;-2.44;25.4;79.68
2018-07-20 08:00:00;79.9;17.0;33.76;-2.99;26.33;79.83
2018-07-20 09:00:00;102.0;0.0;33.75;-3.16;27.63;80.37
2018-07-20 10:00:00;95.2;12.3;35.5;-4.82;29.54;74.82
2018-07-20 11:00:00;115.7;15.6;37.16;-3.51;30.2;74.76
2018-07-20 12:00:00;120.2;14.1;40.54;-3.83;30.53;73.18
2018-07-20 13:00:00;144.1;9.7;41.59;-5.03;31.08;71.18
2018-07-20 14:00:00;159.8;6.6;40.95;-5.42;31.07;68.41
2018-07-20 15:00:00;159.9;5.9;41.86;-4.49;30.99;67.59
2018-07-20 16:00:00;154.0;4.1;41.31;-3.03;30.12;69.73
2018-07-20 17:00:00;154.4;4.2;39.47;-4.42;29.61;65.28
2018-07-20 18:00:00;141.3;5.8;38.32;-1.54;25.94;67.56
2018-07-20 19:00:00;121.4;14.5;36.72;2.38;22.53;90.39
2018-07-20 20:00:00;108.4;20.7;35.4;0.96;21.6;97.15
2018-07-20 21:00:00;101.0;16.0;36.64;-0.6;21.1;98.12
2018-07-20 22:00:00;117.1;10.3;36.29;0.02;20.17;99.6
2018-07-20 23:00:00;119.7;8.5;34.2;-0.16;19.69;99.9
2018-07-21 00:00:00;99.4;9.9;34.58;-1.37;19.63;99.9
2018-07-21 01:00:00;101.5;11.1;35.27;-1.37;17.12;99.9
2018-07-21 02:00:00;113.7;7.5;32.11;-1.98;16.82;99.9
2018-07-21 03:00:00;93.3;7.8;30.73;-1.88;16.84;99.9
2018-07-21 04:00:00;75.0;9.7;31.04;-2.01;17.38;99.9
2018-07-21 05:00:00;75.9;13.2;29.93;-1.2;17.47;99.9
2018-07-21 06:00:00;62.7;19.3;27.8;-1.53;18.27;99.9
2018-07-21 07:00:00;52.7;18.8;27.8;-1.65;19.42;99.9
2018-07-21 08:00:00;49.7;19.1;28.95;-1.93;19.9;99.9
2018-07-21 09:00:00;54.3;19.7;29.79;-1.8;19.95;99.9
2018-07-21 10:00:00;56.1;20.0;30.69;-1.32;19.4;99.9
2018-07-21 11:00:00;65.6;17.6;32.9;-1.3;18.56;99.9
2018-07-21 12:00:00;75.9;15.7;33.59;-1.96;19.21;99.9
2018-07-21 13:00:00;88.7;12.5;32.08;-4.53;22.27;97.29
2018-07-21 14:00:00;86.9;10.4;32.07;-6.73;25.44;84.6
2018-07-21 15:00:00;91.2;6.8;32.99;-6.95;26.67;75.83
2018-07-21 16:00:00;102.4;4.5;35.05;-4.34;25.88;77.26
2018-07-21 17:00:00;115.2;4.4;35.23;-3.45;25.05;81.59
2018-07-21 18:00:00;117.2;2.8;34.35;-2.1;23.77;89.92
2018-07-21 19:00:00;106.1;4.3;33.23;-1.05;22.97;96.11
2018-07-21 20:00:00;99.8;5.4;29.7;-0.45;21.71;99.08
2018-07-21 21:00:00;74.7;12.3;27.69;-0.19;20.99;98.9
2018-07-21 22:00:00;55.0;20.7;26.23;-0.21;20.02;99.88
2018-07-21 23:00:00;33.4;19.9;25.49;-0.18;19.37;99.9
2018-07-22 00:00:00;29.2;21.0;25.35;-1.0;19.32;99.9
2018-07-22 01:00:00;33.4;21.8;25.37;-1.34;18.99;99.9
2018-07-22 02:00:00;34.3;15.6;25.12;-1.54;18.37;99.9
2018-07-22 03:00:00;24.9;15.3;25.11;-1.91;18.06;99.9
2018-07-22 04:00:00;25.5;15.2;24.73;-1.98;17.66;99.9
2018-07-22 05:00:00;24.4;14.2;24.29;-2.07;18.49;99.4
2018-07-22 06:00:00;23.7;14.8;25.14;-3.33;20.5;95.41
2018-07-22 07:00:00;29.2;11.9;26.4;-3.76;22.14;88.87
2018-07-22 08:00:00;41.3;9.4;28.37;-4.13;23.23;85.93
2018-07-22 09:00:00;63.3;5.7;30.18;-4.81;24.6;82.47
2018-07-22 10:00:00;80.0;5.5;32.36;-5.05;25.91;80.32
2018-07-22 11:00:00;94.3;4.7;33.27;-5.14;27.56;76.63
2018-07-22 12:00:00;102.8;7.5;35.17;-5.75;28.68;73.2
2018-07-22 13:00:00;114.4;6.5;36.72;-5.34;29.2;69.98
2018-07-22 14:00:00;123.0;3.2;37.9;-4.62;29.73;69.61
2018-07-22 15:00:00;131.9;2.9;38.11;-4.02;30.25;67.11
2018-07-22 16:00:00;140.4;3.7;38.49;-2.53;29.43;69.09
2018-07-22 17:00:00;144.0;4.2;38.06;-1.98;28.08;75.21
2018-07-22 18:00:00;136.2;3.8;37.52;-0.85;26.96;83.54
2018-07-22 19:00:00;124.9;6.2;33.7;-0.6;26.0;87.81
2018-07-22 20:00:00;108.2;6.5;30.75;0.18;24.61;91.23
2018-07-22 21:00:00;80.7;15.6;27.99;0.71;23.46;93.07
2018-07-22 22:00:00;49.3;21.9;27.45;0.94;22.54;97.8
2018-07-22 23:00:00;39.4;26.9;26.71;0.22;22.03;99.82
2018-07-23 00:00:00;33.4;22.0;30.94;-1.33;20.38;99.29
2018-07-23 01:00:00;57.8;16.5;31.87;-1.56;17.6;99.85
2018-07-23 02:00:00;91.3;6.1;30.24;-1.07;17.51;99.9
2018-07-23 03:00:00;69.9;11.0;28.07;-1.09;17.56;99.9
2018-07-23 04:00:00;58.6;17.4;26.23;0.44;17.55;99.9
2018-07-23 05:00:00;27.7;33.2;25.07;1.21;17.95;99.9
2018-07-23 06:00:00;7.9;43.3;25.6;-0.45;19.79;99.89
2018-07-23 07:00:00;19.9;39.4;26.57;-0.85;21.28;99.32
2018-07-23 08:00:00;39.5;26.3;29.09;-2.92;23.28;93.39
2018-07-23 09:00:00;57.9;23.7;31.96;-3.97;24.48;87.72
2018-07-23 10:00:00;90.4;10.6;32.91;-4.27;25.91;83.74
2018-07-23 11:00:00;92.9;15.4;34.46;-4.71;27.17;79.88
2018-07-23 12:00:00;99.7;16.7;36.01;-3.98;28.21;77.71
2018-07-23 13:00:00;115.3;13.2;38.56;-4.61;28.79;76.23
2018-07-23 14:00:00;129.9;9.9;40.47;-4.14;29.33;75.24
2018-07-23 15:00:00;152.1;8.4;43.33;-3.21;29.15;75.66
2018-07-23 16:00:00;169.6;7.1;43.09;-2.26;28.7;77.25
2018-07-23 17:00:00;165.9;7.3;42.17;-2.14;28.7;75.91
2018-07-23 18:00:00;162.0;7.1;40.19;-2.7;28.58;76.76
2018-07-23 19:00:00;151.9;7.7;36.3;-1.23;27.11;83.54
2018-07-23 20:00:00;125.1;8.4;33.73;0.3;24.57;93.23
2018-07-23 21:00:00;97.6;13.8;31.45;0.88;23.92;96.66
2018-07-23 22:00:00;72.2;21.9;33.66;-1.51;23.93;91.31
2018-07-23 23:00:00;99.1;15.9;35.66;-1.5;21.06;95.87
2018-07-24 00:00:00;120.9;7.9;33.92;-0.29;20.05;99.9
2018-07-24 01:00:00;100.5;10.2;32.29;-1.08;20.65;99.9
2018-07-24 02:00:00;89.1;9.8;32.24;-1.7;21.21;99.9
2018-07-24 03:00:00;87.4;8.1;31.47;-1.71;21.51;99.9
2018-07-24 04:00:00;82.3;10.7;29.35;-1.01;21.57;99.9
2018-07-24 05:00:00;62.6;20.6;27.14;0.66;21.67;99.9
2018-07-24 06:00:00;40.0;37.5;26.68;0.46;22.29;99.02
2018-07-24 07:00:00;33.0;39.5;27.98;-1.5;24.62;91.61
2018-07-24 08:00:00;44.1;31.2;30.29;-3.29;26.8;84.94
2018-07-24 09:00:00;64.3;25.6;31.99;-5.18;28.9;77.28
2018-07-24 10:00:00;92.7;17.1;33.77;-6.25;29.7;73.83
2018-07-24 11:00:00;118.1;7.0;34.91;-5.76;30.24;72.6
2018-07-24 12:00:00;124.2;5.9;37.59;-5.28;30.67;70.51
2018-07-24 13:00:00;135.2;3.7;38.73;-4.9;30.53;69.13
2018-07-24 14:00:00;141.9;2.7;38.33;-4.59;30.58;65.88
2018-07-24 15:00:00;142.8;2.6;38.66;-2.82;30.74;65.03
2018-07-24 16:00:00;147.2;3.7;40.28;-2.48;30.24;67.51
2018-07-24 17:00:00;150.1;4.4;40.29;-2.85;29.78;67.81
2018-07-24 18:00:00;155.1;4.6;38.54;-2.26;29.07;72.15
2018-07-24 19:00:00;144.5;5.4;34.78;-1.01;27.43;79.25
2018-07-24 20:00:00;107.6;6.2;33.19;0.77;25.13;87.4
2018-07-24 21:00:00;98.6;15.0;31.45;1.11;24.64;90.96
2018-07-24 22:00:00;80.0;22.0;29.02;1.59;24.07;96.65
2018-07-24 23:00:00;55.3;27.5;29.23;0.93;23.52;98.35
2018-07-25 00:00:00;55.9;24.0;28.27;0.27;23.1;98.73
2018-07-25 01:00:00;49.5;22.0;29.72;-1.65;23.37;95.84
2018-07-25 02:00:00;68.3;16.1;27.9;-0.55;22.45;99.46
2018-07-25 03:00:00;52.2;14.1;27.59;-0.91;21.71;99.9
2018-07-25 04:00:00;49.9;16.1;26.1;0.42;21.34;99.9
2018-07-25 05:00:00;38.7;21.4;24.93;1.81;21.26;99.81
2018-07-25 06:00:00;19.6;34.7;26.56;0.18;23.52;94.82
2018-07-25 07:00:00;31.7;47.6;29.67;-2.3;25.81;86.24
2018-07-25 08:00:00;62.6;33.5;32.5;-3.12;26.94;83.05
2018-07-25 09:00:00;96.1;19.1;34.9;-3.85;28.76;79.09
2018-07-25 10:00:00;103.1;20.7;36.56;-5.09;29.79;75.23
2018-07-25 11:00:00;122.0;12.7;37.45;-5.68;30.05;75.25
2018-07-25 12:00:00;137.0;7.1;39.3;-4.82;30.35;73.83
2018-07-25 13:00:00;143.2;5.6;38.52;-4.97;31.13;71.4
2018-07-25 14:00:00;143.5;2.7;39.28;-5.55;31.63;69.79
2018-07-25 15:00:00;148.9;2.4;39.52;-4.03;31.84;68.12
2018-07-25 16:00:00;151.3;2.6;39.92;-2.4;31.18;72.21
2018-07-25 17:00:00;149.0;2.9;40.0;-3.38;31.22;72.04
2018-07-25 18:00:00;148.1;2.7;37.75;-2.03;29.77;76.16
2018-07-25 19:00:00;133.2;3.9;34.16;-0.3;27.29;83.93
2018-07-25 20:00:00;95.7;5.9;33.76;0.6;25.96;89.88
2018-07-25 21:00:00;92.9;16.0;33.6;0.29;26.05;90.63
2018-07-25 22:00:00;90.1;21.9;31.69;0.87;25.08;95.11
2018-07-25 23:00:00;77.0;22.7;31.55;-0.98;24.22;95.01
2018-07-26 00:00:00;74.7;17.3;29.83;-1.01;23.61;94.87
2018-07-26 01:00:00;72.4;13.3;30.69;-1.04;23.49;93.88
2018-07-26 02:00:00;72.4;14.0;31.83;-2.02;23.34;93.79
2018-07-26 03:00:00;81.5;13.9;31.63;-2.12;22.88;93.79
2018-07-26 04:00:00;81.8;13.5;27.38;-0.8;21.58;98.42
2018-07-26 05:00:00;58.9;20.2;26.03;-0.21;21.19;97.59
2018-07-26 06:00:00;31.0;23.1;26.22;-0.29;23.76;86.31
2018-07-26 07:00:00;32.8;43.0;26.72;-0.04;25.43;81.29
2018-07-26 08:00:00;31.2;51.8;30.05;-2.75;27.04;78.75
2018-07-26 09:00:00;68.5;25.1;31.89;-5.01;28.98;76.31
2018-07-26 10:00:00;80.6;16.5;34.33;-5.68;29.9;74.48
2018-07-26 11:00:00;104.2;7.8;36.08;-5.27;30.37;74.53
2018-07-26 12:00:00;112.3;7.2;37.36;-5.83;31.6;72.08
2018-07-26 13:00:00;135.1;5.0;40.18;-6.15;32.37;69.09
2018-07-26 14:00:00;144.7;2.8;40.89;-5.42;32.29;68.67
2018-07-26 15:00:00;148.3;2.9;42.22;-2.77;31.64;70.32
2018-07-26 16:00:00;154.1;3.3;41.77;-1.91;30.06;72.55
2018-07-26 17:00:00;149.0;2.6;41.4;-2.07;29.8;73.71
2018-07-26 18:00:00;154.6;3.1;39.79;-1.12;28.3;81.17
2018-07-26 19:00:00;147.3;5.2;37.16;-0.8;26.0;84.05
2018-07-26 20:00:00;122.0;9.7;35.83;1.68;22.52;99.87
2018-07-26 21:00:00;104.6;9.9;34.32;1.15;22.29;99.9
2018-07-26 22:00:00;96.1;12.0;37.5;-0.61;21.66;99.81
2018-07-26 23:00:00;101.1;11.4;36.41;-0.58;19.82;99.9
2018-07-27 00:00:00;127.0;3.1;34.41;-0.56;19.96;99.9
2018-07-27 01:00:00;101.7;9.9;33.21;-1.63;20.02;99.9
2018-07-27 02:00:00;94.8;7.0;31.96;-1.73;19.96;99.9
2018-07-27 03:00:00;91.4;5.9;30.06;-2.29;19.54;99.9
2018-07-27 04:00:00;78.2;6.1;27.57;-0.66;19.33;99.9
2018-07-27 05:00:00;54.0;18.0;26.22;0.0;19.61;99.9
2018-07-27 06:00:00;33.1;27.2;27.79;-0.53;21.14;99.57
2018-07-27 07:00:00;37.6;32.5;28.72;-1.95;23.15;95.83
2018-07-27 08:00:00;51.5;23.4;29.21;-3.32;25.76;87.35
2018-07-27 09:00:00;54.0;26.1;29.91;-5.02;27.28;80.34
2018-07-27 10:00:00;80.1;18.1;33.96;-5.89;29.05;73.52
2018-07-27 11:00:00;106.0;12.7;34.95;-5.45;30.5;71.54
2018-07-27 12:00:00;117.3;11.9;38.6;-6.36;31.12;69.81
2018-07-27 13:00:00;137.2;5.7;40.26;-3.92;30.44;72.28
2018-07-27 14:00:00;151.6;3.7;41.3;-4.44;30.83;72.12
2018-07-27 15:00:00;158.4;3.5;41.24;-4.14;30.26;71.64
2018-07-27 16:00:00;159.2;1.4;41.01;-2.38;29.53;74.05
2018-07-27 17:00:00;154.9;2.3;42.28;-2.33;29.35;75.34
2018-07-27 18:00:00;154.8;3.8;40.53;-1.64;28.39;80.33
2018-07-27 19:00:00;152.5;4.5;37.32;-0.61;26.54;86.81
2018-07-27 20:00:00;131.9;6.9;34.96;-0.05;24.55;94.56
2018-07-27 21:00:00;98.8;7.6;31.4;1.39;24.06;99.48
2018-07-27 22:00:00;73.8;22.8;31.48;1.1;23.86;98.57
2018-07-27 23:00:00;63.5;31.3;31.53;0.38;23.41;99.56
2018-07-28 00:00:00;66.8;26.8;31.98;-0.51;23.16;99.54
2018-07-28 01:00:00;76.9;21.3;31.14;-0.73;22.87;99.73
2018-07-28 02:00:00;75.9;19.6;29.26;-0.95;21.84;99.9
2018-07-28 03:00:00;59.2;15.5;30.9;-1.44;22.05;99.89
2018-07-28 04:00:00;77.9;11.7;30.13;-1.14;21.86;99.9
2018-07-28 05:00:00;66.1;17.7;28.29;-0.72;21.98;99.83
2018-07-28 06:00:00;62.3;19.2;27.02;-0.62;23.66;95.94
