,date,,,,,,Temp,Hum
17032,2019-02-11T14:30:54,8216.65566667,19418.4263333,10626.116,10684.279,315.471333333,15.1666666667,23.7
17032,2019-02-11T15:00:55,7593.88,17275.6353333,11727.9253333,10706.132,311.339,13.8,23.9
17032,2019-02-11T15:30:56,6337.86766667,15345.251,9809.984,8591.25266667,304.982333333,13.3666666667,24
17032,2019-02-11T16:00:58,6334.034,13820.7143333,10045.6003333,8812.10233333,308.203666667,13.3,24.3
17032,2019-02-11T16:30:00,3048.63344828,7351.53310345,4295.09275862,3953.17068966,303.256206897,12.5517241379,24.4482758621
17032,2019-02-11T17:00:01,2889.59733333,7421.10133333,4255.269,3827.52333333,298.336,11.7666666667,25
17032,2019-02-11T17:30:03,2068.319,5477.56633333,2619.339,2632.73266667,297.154666667,10.8333333333,25.1666666667
17032,2019-02-11T18:00:04,1935.393,5173.248,2330.811,2498.73966667,295.526,10.1,26.3333333333
17032,2019-02-11T18:30:06,1169.756,2746.781,1398.89,1480.74833333,292.244333333,9.53333333333,26
17032,2019-02-11T19:00:07,1056.32833333,3029.609,1330.67666667,1367.832,289.33,9.46666666667,26
17032,2019-02-11T19:30:09,379.627666667,582.038666667,400.282333333,439.897333333,291.257,9.1,26.3666666667
17032,2019-02-11T20:00:10,346.469,517.934333333,362.599333333,398.584333333,292.329666667,9,25.9666666667
17032,2019-02-11T20:30:12,606.754,1113.794,654.186333333,725.885333333,289.026333333,9.33333333333,26.4
17032,2019-02-11T21:00:13,1110.44033333,3072.231,1327.317,1391.45533333,292.340666667,9.46666666667,26
17032,2019-02-11T21:30:15,2030.79966667,7610.43733333,2830.27266667,2660.86566667,296.584333333,9.16666666667,26.4
17032,2019-02-11T22:00:16,1620.477,4797.49033333,2146.63666667,2050.71866667,292.469,9,26
17032,2019-02-11T22:30:18,286.486,407.515333333,303.853,326.847,291.553,8.23333333333,26.7666666667
17032,2019-02-11T23:00:19,235.096666667,328.980333333,248.385333333,266.279,289.263333333,8.13333333333,27.9
17032,2019-02-11T23:30:21,338.201,536.288,360.315,387.783333333,287.634666667,8.1,27.4666666667
17032,2019-02-12T00:00:22,493.053666667,952.551,542.854,577.920333333,288.017,8.2,28.8666666667
17032,2019-02-12T00:30:24,674.645333333,1561.83033333,774.518666667,793.347333333,282.380666667,7.6,28.6666666667
17032,2019-02-12T01:00:25,1029.68,2918.403,1333.42366667,1270.90866667,282.912666667,7.1,29.3333333333
17032,2019-02-12T01:14:12,2853.85,8386.19,4166.67,3808.4,282.95,7,33
17032,2019-02-12T01:30:13,6201.81375,15924.08875,10122.420625,8825.760625,284.265625,7.6875,28.875
17032,2019-02-12T02:00:15,9018.299,25798.8266667,15405.8836667,13156.5096667,288.962333333,7.33333333333,27.5
17032,2019-02-12T02:30:16,7300.66166667,15978.3716667,11520.5906667,10414.2433333,280.454,7.3,28.7666666667
17032,2019-02-12T03:00:18,4965.22833333,15024.6233333,8152.04766667,6980.68033333,279.555333333,7.5,28.2666666667
17032,2019-02-12T03:30:19,5707.23033333,17330.0226667,9175.72066667,7848.83033333,280.539666667,7.1,27.4333333333
17032,2019-02-12T04:00:21,6056.12266667,15979.0633333,9729.12733333,8313.455,282.675333333,7.16666666667,27.8
17032,2019-02-12T04:30:22,6445.58833333,26750.8126667,11352.6006667,9337.54433333,279.295666667,6.93333333333,27.5666666667
17032,2019-02-12T05:00:24,8561.90133333,47579.1643333,16921.8466667,13198.3573333,278.026,7.26666666667,28.1
17032,2019-02-12T05:30:25,9116.481,48939.9386667,18873.3943333,14261.469,281.018333333,6.96666666667,27.9666666667
17032,2019-02-12T06:00:27,6749.43766667,29223.923,12467.547,9908.06566667,276.292666667,6.36666666667,28.0666666667
17032,2019-02-12T06:30:28,4944.82233333,25565.3963333,8798.772,7229.521,275.898333333,6,28
17032,2019-02-12T07:00:30,2387.08933333,9732.13,3886.26466667,3239.14833333,273.771333333,6.1,28.3333333333
17032,2019-02-12T07:30:31,558.182,1122.62,698.046333333,673.287333333,283.949666667,6.56666666667,28.3333333333
17032,2019-02-12T08:00:33,429.69,754.633,503.801333333,510.206333333,287.112666667,8.13333333333,26.7333333333
17032,2019-02-12T08:30:34,729.194,1368.86233333,1122.67566667,1047.43866667,301.382333333,10.2333333333,25.7666666667
17032,2019-02-12T09:00:36,543.164333333,755.804666667,750.322333333,811.904333333,314.136333333,12.1666666667,24.6333333333
17032,2019-02-12T09:30:37,1102.25466667,1351.35,915.897333333,1608.981,330.856333333,21.2666666667,28.2333333333
17032,2019-02-12T10:00:39,995.473666667,1049.495,782.056666667,1435.72066667,335.679666667,21.1666666667,28.8
17032,2019-02-12T10:30:40,833.087333333,941.329666667,675.008333333,1234.58033333,343.427,19.6666666667,25.7
17032,2019-02-12T11:00:42,988.750666667,1559.80233333,878.075333333,1103.02966667,346.438666667,16.8,23.0333333333
17032,2019-02-12T11:30:43,1182.886,1783.88,1514.428,1583.13466667,352.764333333,17.4666666667,22.7333333333
17032,2019-02-12T12:00:45,1639.024,1390.66733333,1788.33766667,2357.998,368.020333333,18.4,22.3666666667
17032,2019-02-12T12:30:46,1167.206,1066.53133333,1190.319,1467.40366667,365.100333333,17.6,22.6333333333
17032,2019-02-12T13:00:48,653.663333333,795.472333333,744.203333333,782.295333333,362.972,18.1666666667,22.2333333333
17032,2019-02-12T13:30:49,2847.04333333,6358.38033333,4646.89866667,4171.71033333,340.204333333,15.3666666667,23.0666666667
17032,2019-02-12T14:00:51,4730.26533333,11696.201,8285.953,7294.28533333,308.890666667,13.8333333333,24.6333333333
17032,2019-02-12T14:30:52,2862.05133333,7718.717,4572.46766667,4133.26333333,303.982666667,13.4,24.3333333333
17032,2019-02-12T15:00:54,3600.94433333,9905.41033333,6293.99166667,5442.34633333,304.346,13,24
17032,2019-02-12T15:30:55,2880.88633333,8255.052,4654.921,4160.08833333,300.865,13.1,24.3333333333
17032,2019-02-12T16:00:57,3816.31833333,12768.5766667,6665.25166667,5822.35566667,300.444333333,12.9333333333,24.0666666667
17032,2019-02-12T16:30:58,1722.78866667,5572.15666667,2479.203,2382.34033333,301.612,12.1,24.9
17032,2019-02-12T17:00:00,1065.17034483,3108.12137931,1417.09586207,1375.48896552,299.095172414,11.5172413793,25.3448275862
17032,2019-02-12T17:30:01,609.855,1201.56866667,688.305333333,725.828333333,294.903333333,10.5333333333,25.4666666667
17032,2019-02-12T18:00:03,342.109333333,474.382,354.960333333,387.017333333,294.2,9.63333333333,26
17032,2019-02-12T18:30:04,249.513333333,334.121333333,261.807666667,279.929666667,294.987666667,9,26
17032,2019-02-12T19:00:06,237.837666667,322.279333333,252.572333333,267.403,292.151666667,8.66666666667,26.3333333333
17032,2019-02-12T19:30:07,232.012333333,315.509333333,248.468,261.162,289.863,8.2,27.6666666667
17032,2019-02-12T20:00:09,306.316333333,442.360333333,327.471,347.62,291.686,8.2,27.6666666667
17032,2019-02-12T20:30:11,321.557666667,442.406,338.605666667,363.075666667,288.958,8.16666666667,26.8333333333
17032,2019-02-12T21:00:12,1164.73533333,2966.40833333,1553.88733333,1487.67233333,284.402333333,9,26
17032,2019-02-12T21:30:14,2188.069,7716.12966667,3398.082,2958.661,283.419333333,8.46666666667,26.5333333333
17032,2019-02-12T22:00:15,956.202666667,2700.786,1256.39066667,1181.81433333,283.275,7.63333333333,27.6666666667
17032,2019-02-12T22:30:17,2153.54833333,10237.179,3562.60066667,3037.669,284.869,7.06666666667,27
17032,2019-02-12T23:00:18,8826.73833333,68384.7273333,22743.464,16338.733,289.691666667,8.4,26.6
17032,2019-02-12T23:30:20,33917.1923333,-1,-1,-1,288.150333333,8.33333333333,26.6666666667
17032,2019-02-13T00:00:21,43678.8866667,-1,-1,-1,291.270666667,8.33333333333,26.5666666667
17032,2019-02-13T00:30:23,12527.1236667,49374.4593333,33824.1476667,25075.8126667,287.666333333,7.63333333333,27
17032,2019-02-13T01:00:24,52627.4093333,-1,-1,-1,290.664333333,8.8,26.2
17032,2019-02-13T01:15:08,307100,-1,-1,-1,281.52,9,26
17032,2019-02-13T01:30:09,120092.607333,-1,-1,-1,286.142666667,8.66666666667,26.3333333333
17032,2019-02-13T02:00:10,6647.72033333,23316.5923333,15492.6773333,12402.5076667,284.593333333,7.46666666667,27
17032,2019-02-13T02:30:12,5188.98166667,15930.846,8572.68133333,8054.57866667,282.622333333,6.4,27.6
17032,2019-02-13T03:00:13,9652.24033333,35927.6483333,20493.949,17788.7356667,283.787666667,6.26666666667,27.7333333333
17032,2019-02-13T03:30:15,14192.14,-1,39481.6816667,31510.333,277.718333333,6.9,27.1
17032,2019-02-13T04:00:16,12360.991,55890.1616667,26035.2646667,21980.2293333,278.097666667,6.5,27.5
17032,2019-02-13T04:30:18,8351.372,33228.149,15127.366,13186.0376667,277.539333333,5.9,28.3
17032,2019-02-13T05:00:19,4287.482,17422.242,6990.942,6403.965,276.688,5.93333333333,28.6
17032,2019-02-13T05:30:21,9307.68866667,46167.4936667,18792.825,15807.9693333,277.600666667,6.33333333333,27.6
17032,2019-02-13T06:00:22,4243.633,-1,8783.582,8795.034,275.709,6.06666666667,27.9
17032,2019-02-13T06:30:24,269.926333333,342.703666667,286.389666667,303.729333333,281.149666667,5.9,28.3
17032,2019-02-13T07:00:25,255.317333,325.786,272.315667,285.974667,278.881333,5.333333,28.666667
17032,2019-02-13T07:30:27,228.972333333,290.124,243.311,252.968333333,284.776,6.5,27.4333333333
17032,2019-02-13T08:00:28,223.499666667,282.010666667,238.054,247.858,291.377666667,8.36666666667,26.5333333333
17032,2019-02-13T08:30:30,306.373666667,370.734,360.178333333,379.743333333,303.642333333,10.9666666667,25.2
17032,2019-02-13T09:00:31,368.71,403.232333333,418.234666667,472.309666667,319.664333333,12.3333333333,24.6666666667
17032,2019-02-13T09:30:33,522.955666667,604.981333333,449.834,648.816333333,326.948,17.5666666667,25.3
17032,2019-02-13T10:00:34,541.415666667,648.431,451.758,673.966333333,329.976,18.3666666667,24.4
17032,2019-02-13T10:30:36,463.601666667,490.617333333,399.387333333,601.903333333,339.396,17.2666666667,23.0333333333
17032,2019-02-13T11:00:37,583.648,626.476333333,523.596,654.400666667,346.004333333,15.9333333333,23.0666666667
17032,2019-02-13T11:30:39,782.167333333,968.374,927.201,966.439666667,342.539,15.5333333333,22.9
17032,2019-02-13T12:00:40,1029.922,1052.51033333,1167.82533333,1369.76666667,347.597666667,16.4333333333,22.5666666667
17032,2019-02-13T12:30:42,1519.69566667,1463.228,1577.99133333,1894.013,352.182333333,15.7666666667,23
17032,2019-02-13T13:00:43,1468.80133333,1517.65933333,1714.91333333,1745.79566667,360.129666667,17,22.1333333333
17032,2019-02-13T13:30:45,3413.07966667,6159.95233333,5138.13966667,4900.04366667,330.585666667,13.6,23.8666666667
17032,2019-02-13T14:00:46,4313.501,9431.16333333,7045.94466667,6726.349,305.913333333,12.1333333333,24.8666666667
17032,2019-02-13T14:30:48,3607.638,8589.516,5932.175,5542.20666667,305.863,12,25
17032,2019-02-13T15:00:49,3762.503,9660.06766667,6171.115,5696.17233333,299.611333333,12,25
17032,2019-02-13T15:30:51,3275.21333333,8609.35066667,5458.87066667,4978.454,298.784,12,25
17032,2019-02-13T16:00:52,1909.25066667,5285.639,3247.44166667,2780.237,297.528333333,12,25
17032,2019-02-13T16:30:54,13396.0776667,43489.9006667,34410.4576667,27450.413,302.216333333,11.3333333333,25
17032,2019-02-13T17:00:55,11559.5586667,43343.4726667,23783.6656667,19614.18,299.064666667,10.6,25.4
17032,2019-02-13T17:30:57,11158.4063333,61822.2926667,24383.426,20626.8486667,293.832,9.96666666667,26
17032,2019-02-13T18:00:58,6281.725,27540.5213333,11119.733,10405.9073333,293.786666667,9.2,26
17032,2019-02-13T18:30:00,800.06137931,1349.11068966,848.611724138,934.99862069,292.826896552,8.96551724138,26.0344827586
17032,2019-02-13T19:00:01,1232.05466667,2699.25833333,1410.34433333,1492.46033333,293.999333333,8,27
17032,2019-02-13T19:30:03,1994.18933333,6179.22933333,2641.354,2569.33933333,285.047333333,8,27
17032,2019-02-13T20:00:04,3010.53166667,11760.012,5043.16566667,4221.68866667,288.829666667,8,27
17032,2019-02-13T20:30:06,2996.40966667,11785.6236667,4986.839,3929.54333333,283.682333333,7.7,27
17032,2019-02-13T21:00:07,1273.35,3764.83866667,1680.91633333,1527.55033333,285.568,7.03333333333,27
17032,2019-02-13T21:30:09,1425.316,4160.237,1871.372,1737.55766667,287.457,7,27
17032,2019-02-13T22:00:10,2243.87066667,7129.35666667,3378.15666667,2871.263,283.923333333,7,27
17032,2019-02-13T22:30:12,1802.712,5142.14833333,2597.40933333,2290.00733333,280.109,6.96666666667,27.1
17032,2019-02-13T23:00:13,987.546,2130.865,1203.77333333,1164.44666667,280.073,6.66666666667,32.9333333333
17032,2019-02-13T23:30:15,2375.71666667,7977.05366667,3769.58933333,3096.082,281.359,6.33333333333,36.4333333333
17032,2019-02-14T00:00:16,2388.60766667,8271.12733333,3826.59033333,3163.12766667,279.194666667,6.56666666667,29.5666666667
17032,2019-02-14T00:30:18,6582.61466667,18150.099,10890.487,9412.66066667,282.210333333,6.33333333333,27.6666666667
17032,2019-02-14T01:00:19,7390.11633333,17320.151,12531.378,10267.051,283.009333333,6,28.3333333333
17032,2019-02-14T01:12:47,1102.82,2771.03,1397.08,1344.97,270.03,6,28
17032,2019-02-14T01:30:48,3223.37944444,13671.9438889,5795.865,4521.30055556,277.333888889,6.66666666667,27.3333333333
17032,2019-02-14T02:00:50,18147.719,74987.673,39795.3023333,29041.8286667,280.912333333,7,27
17032,2019-02-14T02:30:51,21272.9433333,61822.8746667,42539.2953333,34588.3563333,286.319666667,6.23333333333,27.9333333333
17032,2019-02-14T03:00:53,44487.9356667,-1,184916.375333,92630.038,281.269,6,29.4666666667
17032,2019-02-14T03:30:54,42621.46,-1,-1,-1,283.330333333,6,31.8666666667
17032,2019-02-14T04:00:56,20863.1136667,30294.6576667,50748.911,38311.9856667,280.12,5.5,39.1666666667
17032,2019-02-14T04:30:57,19869.0666667,24907.5526667,52389.1943333,35477.8926667,278.775666667,5,41.9666666667
17032,2019-02-14T05:00:59,24614.523,41425.823,64686.9646667,48663.8646667,275.709,5,41.4666666667
17032,2019-02-14T05:30:00,15982.2634483,21866.6537931,38932.1175862,28758.4065517,279.473448276,5,41.4827586207
17032,2019-02-14T06:00:02,9897.938,13415.1703333,21857.8646667,16239.0046667,280.046666667,5,40.6
17032,2019-02-14T06:30:03,3086.88333333,7084.48966667,4869.15933333,4279.04733333,279.547333333,5.66666666667,30.2
17032,2019-02-14T07:00:05,923.408,1969.94633333,1336.01066667,1165.58266667,280.965666667,5.26666666667,28
17032,2019-02-14T07:30:06,402.958333333,574.271333333,473.465,452.078333333,282.788666667,5.53333333333,28
17032,2019-02-14T08:00:08,321.76,441.203333333,372.468,362.367666667,289.166,7.43333333333,26.9333333333
17032,2019-02-14T08:30:09,237.125666667,294.997666667,303.898,304.215666667,313.296,10.9,25.3
17032,2019-02-14T09:00:11,655.540666667,995.524666667,945.105666667,985.394333333,320.717333333,12.7333333333,24.3666666667
17032,2019-02-14T09:30:12,2063.23366667,2913.961,2330.79,3357.133,335.110666667,19.3333333333,27.4333333333
17032,2019-02-14T10:00:14,2253.23033333,2786.95766667,2346.14466667,3561.46033333,342.677,20.6,27.4666666667
17032,2019-02-14T10:30:15,3044.40133333,4341.485,4362.51533333,4840.64166667,339.076333333,17.3,23.4333333333
17032,2019-02-14T11:00:17,4260.51833333,7963.133,6676.15266667,5379.62733333,336.339666667,15.7,22.8666666667
17032,2019-02-14T11:30:18,2811.92133333,6392.437,5447.28466667,3975.295,337.308666667,15.9,22.8
17032,2019-02-14T12:00:20,1245.86566667,1885.981,1884.32466667,1716.461,343.309666667,16.5333333333,22.4666666667
17032,2019-02-14T12:30:22,1199.59366667,1558.07466667,1600.752,1610.51266667,358.941666667,16.9666666667,22.0333333333
17032,2019-02-14T13:00:23,3538.40266667,4593.51033333,5859.10433333,4773.06433333,358.493666667,17.5,22.3333333333
17032,2019-02-14T13:30:24,10411.6233333,35017.5383333,28507.833,17261.3176667,335.214666667,14.8666666667,23.5666666667
17032,2019-02-14T14:00:26,21065.3593333,-1,73736.8933333,37584.746,305.399,13.0333333333,24
17032,2019-02-14T14:30:27,33385.848,-1,-1,77003.0556667,302.417333333,12.9666666667,24.0333333333
17032,2019-02-14T15:00:29,55484.682,-1,-1,185633.671333,298.710333333,12.4,24.6
17032,2019-02-14T15:30:30,43225.9316667,-1,-1,172358.604,297.223,12,25
17032,2019-02-14T16:00:32,95068.4783333,-1,-1,-1,296.652666667,11.4,25
17032,2019-02-14T16:30:33,39057.437,-1,-1,107169.656,293.389333333,11,25
17032,2019-02-14T17:00:35,24651.6193333,-1,-1,53988.4216667,291.74,10.1,25.9
17032,2019-02-14T17:30:36,20525.1883333,-1,-1,65808.2576667,289.179666667,9.7,26
17032,2019-02-14T18:00:38,3807.676,40049.233,8071.81966667,5865.371,290.879333333,8.8,26.2
17032,2019-02-14T18:30:40,1703.355,6156.13966667,2343.063,2160.94033333,287.849666667,8,27
17032,2019-02-14T19:00:41,691.666333333,1041.89666667,733.308333333,777.256666667,282.845333333,7.8,27
17032,2019-02-14T19:30:43,763.439,1262.50233333,839.277666667,866.507,281.595666667,7,27
17032,2019-02-14T20:00:44,875.142333333,1640.87566667,997.722,998.122,283.312,7,27
17032,2019-02-14T20:30:46,581.419,903.939,626.187,647.652666667,280.627333333,7,27
17032,2019-02-14T21:00:47,305.764666667,387.473333333,315.067666667,331.822333333,280.702,6.1,27.9
17032,2019-02-14T21:30:49,298.869333333,381.439666667,310.358666667,324.323,278.052666667,6,28
17032,2019-02-14T22:00:50,265.846,342.632,277.939333333,286.616333333,281.444,6,28
17032,2019-02-14T22:30:52,253.522,321.368666667,263.851333333,274.309666667,278.012333333,5.56666666667,28
17032,2019-02-14T23:00:53,282.091,359.378666667,293.305666667,304.947,280.600333333,5,28
17032,2019-02-14T23:30:55,592.535666667,941.402,652.851666667,661.480333333,271.845333333,5.03333333333,28
17032,2019-02-15T00:00:56,1448.16366667,3890.469,2075.80133333,1820.725,273.903,5,28
17032,2019-02-15T00:30:58,2816.71266667,9825.92633333,4775.83333333,3764.65033333,278.342666667,5,28
17032,2019-02-15T01:00:59,1862.781,6097.92166667,3123.991,2474.518,275.279,5,28
17032,2019-02-15T01:13:29,2385.44,10005.26,3952.77,3003.03,274.73,5,28
17032,2019-02-15T01:30:54,2682.36888889,11688.3483333,4844.84777778,3544.66444444,280.679444444,5,28
17032,2019-02-15T02:00:56,9274.85233333,47143.3133333,19365.8876667,13142.776,278.469666667,5,28
17032,2019-02-15T02:30:57,7192.98833333,36499.7043333,14568.1683333,10043.762,279.563,5,28
17032,2019-02-15T03:00:59,9575.84033333,57709.7063333,21019.416,13833.6946667,277.652333333,5,28
