date;ref_o3;ref_no2;o3;no2;temp;humidity
2018-07-22 15:00:00;118.0;4.0;19.34;-2.31;32.39;45.63
2018-07-22 16:00:00;122.0;4.0;20.24;-1.49;32.0;46.98
2018-07-22 17:00:00;128.0;4.0;19.05;-1.98;31.93;46.12
2018-07-22 18:00:00;117.0;5.0;19.31;0.46;30.39;52.24
2018-07-22 19:00:00;97.0;7.0;17.97;0.24;28.66;59.5
2018-07-22 20:00:00;85.0;8.0;17.13;2.87;25.14;91.93
2018-07-22 21:00:00;59.0;12.0;15.36;2.22;23.25;99.9
2018-07-22 22:00:00;44.0;12.0;15.0;2.05;21.89;99.9
2018-07-22 23:00:00;51.0;12.0;14.57;1.83;20.99;99.9
2018-07-23 00:00:00;41.0;14.0;15.01;1.33;21.53;99.9
2018-07-23 01:00:00;50.0;15.0;14.77;0.77;22.34;99.9
2018-07-23 02:00:00;62.0;14.0;14.79;-0.03;22.03;99.9
2018-07-23 03:00:00;66.0;18.0;14.05;0.36;20.63;99.9
2018-07-23 04:00:00;57.0;9.0;13.26;1.26;19.94;99.9
2018-07-23 05:00:00;47.0;12.0;11.86;1.16;19.82;99.9
2018-07-23 06:00:00;31.0;19.0;10.21;-0.12;22.92;99.89
2018-07-23 07:00:00;30.0;21.0;9.22;-1.98;26.74;97.18
2018-07-23 08:00:00;45.0;19.0;11.74;-2.88;28.72;83.7
2018-07-23 09:00:00;62.0;18.0;13.88;-3.24;29.91;64.75
2018-07-23 10:00:00;83.0;12.0;15.34;-3.01;31.04;56.68
2018-07-23 11:00:00;103.0;9.0;16.99;-4.26;32.5;49.26
2018-07-23 12:00:00;119.0;7.0;19.31;-3.91;32.96;46.33
2018-07-23 13:00:00;128.0;6.0;19.55;-3.95;34.1;42.59
2018-07-23 14:00:00;133.0;6.0;21.97;-3.51;35.02;39.85
2018-07-23 15:00:00;143.0;7.0;24.48;-2.83;35.33;40.26
2018-07-23 16:00:00;156.0;8.0;26.67;-2.0;35.05;43.14
2018-07-23 17:00:00;163.0;8.0;26.8;-1.01;33.96;47.77
2018-07-23 18:00:00;155.0;9.0;25.45;-0.02;32.14;52.76
2018-07-23 19:00:00;144.0;11.0;24.79;1.25;29.41;60.77
2018-07-23 20:00:00;131.0;14.0;24.88;3.85;26.58;92.1
2018-07-23 21:00:00;110.0;21.0;23.7;2.98;26.39;98.98
2018-07-23 22:00:00;113.0;23.0;21.19;1.9;26.27;97.48
2018-07-23 23:00:00;106.0;22.0;17.06;4.14;23.96;99.86
2018-07-24 00:00:00;43.0;37.0;16.27;2.3;23.08;99.9
2018-07-24 01:00:00;48.0;27.0;16.13;0.35;23.13;99.9
2018-07-24 02:00:00;82.0;16.0;15.56;1.62;22.81;99.9
2018-07-24 03:00:00;72.0;21.0;14.13;1.14;22.02;99.9
2018-07-24 04:00:00;52.0;23.0;13.09;1.43;21.56;99.9
2018-07-24 05:00:00;44.0;24.0;12.51;2.43;22.05;99.9
2018-07-24 06:00:00;22.0;37.0;10.9;-1.34;25.24;98.6
2018-07-24 07:00:00;58.0;20.0;11.76;0.01;25.8;99.05
2018-07-24 08:00:00;48.0;22.0;12.97;-1.32;27.27;88.15
2018-07-24 09:00:00;70.0;21.0;15.25;-2.21;28.99;62.73
2018-07-24 10:00:00;103.0;21.0;17.16;-3.27;30.9;54.46
2018-07-24 11:00:00;112.0;22.0;17.91;-2.79;32.61;49.16
2018-07-24 12:00:00;125.0;17.0;18.04;-6.0;36.14;36.91
2018-07-24 13:00:00;141.0;9.0;22.91;-3.5;35.23;37.62
2018-07-24 14:00:00;155.0;13.0;24.94;-4.45;35.07;36.15
2018-07-24 15:00:00;160.0;8.0;25.29;-2.78;35.24;35.07
2018-07-24 16:00:00;164.0;7.0;26.89;-2.34;34.98;36.47
2018-07-24 17:00:00;173.0;9.0;29.05;-0.23;33.68;40.07
2018-07-24 18:00:00;170.0;12.0;28.17;-0.46;32.6;42.11
2018-07-24 19:00:00;168.0;12.0;24.97;0.72;30.19;47.77
2018-07-24 20:00:00;144.0;11.0;18.95;1.72;27.02;53.67
2018-07-24 21:00:00;94.0;8.0;17.44;1.76;23.93;70.58
2018-07-24 22:00:00;71.0;13.0;17.47;1.06;23.49;71.67
2018-07-24 23:00:00;81.0;10.0;15.88;2.3;22.36;94.0
2018-07-25 00:00:00;57.0;16.0;15.42;0.24;21.79;98.8
2018-07-25 01:00:00;61.0;18.0;14.92;0.48;22.18;97.91
2018-07-25 02:00:00;65.0;12.0;14.41;-0.79;22.51;95.74
2018-07-25 03:00:00;76.0;7.0;14.31;-0.3;22.26;97.88
2018-07-25 04:00:00;66.0;7.0;14.14;0.94;21.83;99.54
2018-07-25 05:00:00;51.0;13.0;13.61;1.87;21.17;99.9
2018-07-25 06:00:00;40.0;20.0;12.89;-0.84;23.13;93.12
2018-07-25 07:00:00;48.0;18.0;11.85;-2.62;28.48;61.84
2018-07-25 08:00:00;68.0;15.0;16.84;-1.97;29.74;55.97
2018-07-25 09:00:00;106.0;19.0;18.57;-2.42;31.46;51.66
2018-07-25 10:00:00;123.0;18.0;20.74;-1.56;33.3;46.6
2018-07-25 11:00:00;128.0;25.0;24.43;-1.53;32.59;48.08
2018-07-25 12:00:00;147.0;24.0;27.0;-2.35;33.53;46.16
2018-07-25 13:00:00;170.0;16.0;28.29;-1.56;34.2;45.12
2018-07-25 14:00:00;185.0;14.0;28.47;-1.45;34.83;42.79
2018-07-25 15:00:00;185.0;15.0;30.19;-1.45;34.48;42.91
2018-07-25 16:00:00;187.0;13.0;28.65;-2.36;34.86;39.72
2018-07-25 17:00:00;192.0;11.0;31.75;-0.9;33.51;43.87
2018-07-25 18:00:00;191.0;12.0;33.96;1.07;31.98;52.57
2018-07-25 19:00:00;195.0;12.0;30.91;1.7;30.28;60.67
2018-07-25 20:00:00;172.0;17.0;26.23;2.8;27.43;84.48
2018-07-25 21:00:00;129.0;23.0;21.58;5.98;24.87;99.84
2018-07-25 22:00:00;72.0;38.0;17.01;4.01;23.48;99.9
2018-07-25 23:00:00;50.0;36.0;15.89;1.78;23.63;99.9
2018-07-26 00:00:00;65.0;16.0;14.59;-0.8;23.98;99.9
2018-07-26 01:00:00;73.0;7.0;13.47;-0.64;22.97;99.9
2018-07-26 02:00:00;63.0;5.0;13.92;0.18;22.25;99.9
2018-07-26 03:00:00;64.0;9.0;14.12;0.83;22.22;99.9
2018-07-26 04:00:00;52.0;10.0;13.36;2.22;21.9;99.9
2018-07-26 05:00:00;30.0;21.0;11.32;0.78;22.82;99.9
2018-07-26 06:00:00;26.0;24.0;10.67;-0.41;24.77;99.9
2018-07-26 07:00:00;33.0;27.0;10.22;-1.79;26.95;99.64
2018-07-26 08:00:00;59.0;19.0;11.76;-1.72;27.77;94.93
2018-07-26 09:00:00;71.0;11.0;14.28;-3.14;30.31;71.31
2018-07-26 10:00:00;99.0;16.0;17.67;-1.7;31.64;63.05
2018-07-26 11:00:00;102.0;32.0;21.95;-0.2;32.44;61.13
2018-07-26 12:00:00;134.0;27.0;25.03;-1.26;32.34;62.59
2018-07-26 13:00:00;151.0;22.0;27.6;-1.09;32.68;58.31
2018-07-26 14:00:00;170.0;19.0;26.59;-3.82;34.39;49.04
2018-07-26 15:00:00;189.0;11.0;23.55;-3.73;35.62;42.53
2018-07-26 16:00:00;166.0;11.0;21.95;-4.08;36.34;37.81
2018-07-26 17:00:00;149.0;6.0;28.32;-0.5;33.72;46.13
2018-07-26 18:00:00;169.0;11.0;25.43;0.71;30.92;52.83
2018-07-26 19:00:00;138.0;11.0;20.7;0.97;28.51;58.47
2018-07-26 20:00:00;96.0;13.0;24.99;3.26;26.91;82.85
2018-07-26 21:00:00;113.0;21.0;23.79;2.87;25.93;99.54
2018-07-26 22:00:00;106.0;19.0;19.57;1.49;25.22;99.9
2018-07-26 23:00:00;90.0;19.0;17.4;0.27;24.75;99.88
2018-07-27 00:00:00;83.0;16.0;19.37;1.13;23.34;99.89
2018-07-27 01:00:00;75.0;15.0;18.45;2.53;21.29;99.9
2018-07-27 02:00:00;69.0;11.0;16.17;1.63;20.76;99.9
2018-07-27 03:00:00;62.0;10.0;13.06;1.21;20.59;99.9
2018-07-27 04:00:00;38.0;12.0;11.48;2.54;19.8;99.9
2018-07-27 05:00:00;23.0;17.0;11.43;1.9;20.28;99.9
2018-07-27 06:00:00;22.0;24.0;12.07;-0.17;22.59;99.9
2018-07-27 07:00:00;39.0;21.0;13.93;-2.0;26.11;99.78
2018-07-27 08:00:00;69.0;18.0;15.74;-2.7;27.54;98.49
2018-07-27 09:00:00;95.0;13.0;16.95;-3.91;28.97;83.83
2018-07-27 10:00:00;115.0;10.0;18.43;-3.69;30.5;62.04
2018-07-27 11:00:00;128.0;8.0;19.91;-2.59;31.87;55.45
2018-07-27 12:00:00;126.0;17.0;22.9;-2.46;32.5;52.64
2018-07-27 13:00:00;140.0;20.0;24.5;-2.25;33.12;50.1
2018-07-27 14:00:00;160.0;13.0;27.07;-2.45;33.72;47.28
2018-07-27 15:00:00;175.0;10.0;27.08;-3.96;35.89;41.21
2018-07-27 16:00:00;177.0;8.0;26.25;-3.3;36.43;39.22
2018-07-27 17:00:00;177.0;8.0;25.69;-1.69;34.74;42.73
2018-07-27 18:00:00;160.0;6.0;28.71;0.3;32.14;50.37
2018-07-27 19:00:00;166.0;12.0;28.54;1.64;29.62;62.4
2018-07-27 20:00:00;157.0;15.0;24.07;4.0;27.29;92.67
2018-07-27 21:00:00;104.0;21.0;18.65;2.24;25.68;99.87
2018-07-27 22:00:00;73.0;15.0;16.4;2.57;24.29;99.9
2018-07-27 23:00:00;54.0;17.0;15.79;0.99;23.53;99.9
2018-07-28 00:00:00;63.0;15.0;16.11;0.46;23.17;99.9
2018-07-28 01:00:00;68.0;12.0;15.19;-0.04;22.65;99.9
2018-07-28 02:00:00;69.0;9.0;14.51;0.72;21.5;99.9
2018-07-28 03:00:00;52.0;12.0;14.19;1.79;21.29;99.9
2018-07-28 04:00:00;40.0;17.0;12.77;-0.05;20.91;99.9
2018-07-28 05:00:00;39.0;16.0;12.28;0.83;20.87;99.9
2018-07-28 06:00:00;43.0;15.0;11.97;-2.14;24.0;99.52
2018-07-28 07:00:00;61.0;10.0;12.01;-2.78;28.32;94.13
2018-07-28 08:00:00;70.0;11.0;14.51;-4.12;30.37;75.83
2018-07-28 09:00:00;96.0;10.0;16.67;-4.45;32.35;58.32
2018-07-28 10:00:00;118.0;9.0;18.7;-5.68;34.08;48.34
2018-07-28 11:00:00;144.0;6.0;20.58;-5.86;35.7;41.17
2018-07-28 12:00:00;155.0;4.0;24.18;-4.19;35.95;42.86
2018-07-28 13:00:00;161.0;5.0;26.22;-2.81;35.86;45.02
2018-07-28 14:00:00;167.0;5.0;29.26;-1.59;34.81;48.84
2018-07-28 15:00:00;176.0;8.0;28.23;0.72;32.35;65.87
2018-07-28 16:00:00;140.0;6.0;24.67;3.95;29.08;94.59
2018-07-28 17:00:00;102.0;7.0;21.26;2.21;28.48;99.9
2018-07-28 18:00:00;94.0;8.0;18.68;0.29;28.32;99.9
2018-07-28 19:00:00;89.0;9.0;17.79;1.18;27.44;99.9
2018-07-28 20:00:00;78.0;11.0;18.15;2.02;25.94;99.9
2018-07-28 21:00:00;71.0;11.0;17.18;1.68;24.92;99.9
2018-07-28 22:00:00;61.0;12.0;15.35;0.94;24.32;99.9
2018-07-28 23:00:00;53.0;13.0;13.74;0.79;23.97;99.9
2018-07-29 00:00:00;54.0;12.0;12.5;-0.09;22.71;99.9
2018-07-29 01:00:00;47.0;10.0;12.69;0.45;21.84;99.9
2018-07-29 02:00:00;43.0;10.0;11.23;1.06;21.08;99.9
2018-07-29 03:00:00;35.0;17.0;9.86;1.49;20.06;99.9
2018-07-29 04:00:00;26.0;13.0;9.01;1.32;19.39;99.9
2018-07-29 05:00:00;22.0;13.0;9.42;-0.83;19.75;99.9
2018-07-29 06:00:00;25.0;12.0;9.27;-1.5;23.59;99.9
2018-07-29 07:00:00;38.0;10.0;8.53;-3.28;27.83;99.02
2018-07-29 08:00:00;47.0;10.0;10.29;-4.23;29.79;87.29
2018-07-29 09:00:00;71.0;9.0;13.17;-4.1;30.26;71.97
2018-07-29 10:00:00;86.0;9.0;15.7;-3.61;31.48;59.07
2018-07-29 11:00:00;113.0;6.0;18.23;-3.23;32.09;58.35
2018-07-29 12:00:00;119.0;4.0;19.73;-2.96;32.7;57.25
2018-07-29 13:00:00;123.0;4.0;20.63;-3.02;33.71;53.24
2018-07-29 14:00:00;131.0;4.0;21.32;-2.2;34.51;51.7
2018-07-29 15:00:00;135.0;3.0;20.09;-3.73;35.4;48.68
2018-07-29 16:00:00;131.0;3.0;21.95;-2.13;34.39;52.34
2018-07-29 17:00:00;126.0;3.0;22.31;-0.62;33.64;55.39
2018-07-29 18:00:00;126.0;3.0;22.8;-0.45;32.33;60.87
2018-07-29 19:00:00;123.0;5.0;21.32;1.18;30.09;80.0
2018-07-29 20:00:00;110.0;8.0;20.0;2.7;26.98;98.82
2018-07-29 21:00:00;83.0;19.0;17.62;4.11;24.93;99.9
2018-07-29 22:00:00;53.0;26.0;15.67;4.12;24.27;99.9
2018-07-29 23:00:00;40.0;28.0;13.98;2.57;24.02;99.9
2018-07-30 00:00:00;45.0;19.0;12.78;0.02;23.64;99.9
2018-07-30 01:00:00;50.0;7.0;11.28;0.43;23.2;99.9
2018-07-30 02:00:00;47.0;4.0;9.99;-0.37;22.29;99.9
2018-07-30 03:00:00;36.0;7.0;10.12;0.47;21.65;99.9
2018-07-30 04:00:00;33.0;7.0;10.01;0.48;21.31;99.9
2018-07-30 05:00:00;29.0;10.0;8.78;-0.52;21.33;99.9
2018-07-30 06:00:00;23.0;12.0;7.48;-1.28;25.11;99.86
2018-07-30 07:00:00;30.0;13.0;8.21;-4.26;30.16;96.14
2018-07-30 08:00:00;55.0;11.0;12.58;-3.03;31.89;89.59
2018-07-30 09:00:00;80.0;16.0;15.72;-2.89;32.1;86.23
2018-07-30 10:00:00;92.0;14.0;17.72;-4.82;34.02;68.61
2018-07-30 11:00:00;126.0;8.0;19.27;-6.07;35.44;53.94
2018-07-30 12:00:00;138.0;6.0;22.31;-4.64;36.37;46.69
2018-07-30 13:00:00;156.0;6.0;25.26;-3.35;36.18;44.75
2018-07-30 14:00:00;168.0;6.0;27.5;-3.67;36.97;42.06
2018-07-30 15:00:00;183.0;8.0;30.44;-1.96;36.01;44.3
2018-07-30 16:00:00;193.0;8.0;31.14;-1.42;35.38;44.98
2018-07-30 17:00:00;188.0;8.0;31.76;-1.96;34.79;45.76
2018-07-30 18:00:00;186.0;10.0;32.99;0.38;33.11;52.34
2018-07-30 19:00:00;189.0;10.0;31.75;1.62;31.37;61.3
2018-07-30 20:00:00;177.0;14.0;28.14;3.18;28.56;85.85
2018-07-30 21:00:00;152.0;20.0;24.0;4.89;26.04;99.55
2018-07-30 22:00:00;101.0;30.0;19.78;5.47;24.75;99.9
2018-07-30 23:00:00;60.0;33.0;19.18;1.79;24.46;99.9
2018-07-31 00:00:00;86.0;17.0;18.35;-0.71;24.42;99.9
2018-07-31 01:00:00;95.0;9.0;17.1;0.43;23.6;99.9
2018-07-31 02:00:00;84.0;9.0;14.78;1.03;22.52;99.9
2018-07-31 03:00:00;66.0;11.0;14.24;1.75;21.98;99.9
2018-07-31 04:00:00;52.0;16.0;13.13;0.92;21.59;99.9
2018-07-31 05:00:00;48.0;13.0;12.23;1.53;21.51;99.9
2018-07-31 06:00:00;43.0;12.0;12.73;-1.17;24.78;99.9
2018-07-31 07:00:00;53.0;16.0;12.46;-0.46;28.63;99.39
2018-07-31 08:00:00;58.0;26.0;14.0;-2.31;30.99;94.68
2018-07-31 09:00:00;80.0;20.0;18.64;-2.05;32.21;83.48
2018-07-31 10:00:00;122.0;14.0;21.96;-3.64;34.45;64.71
2018-07-31 11:00:00;148.0;11.0;24.64;-5.24;36.16;53.82
2018-07-31 12:00:00;172.0;10.0;26.13;-5.41;37.27;48.29
2018-07-31 13:00:00;184.0;8.0;26.92;-5.13;37.9;44.59
2018-07-31 14:00:00;190.0;7.0;27.5;-4.52;38.65;41.44
2018-07-31 15:00:00;189.0;6.0;27.69;-3.51;38.31;37.75
2018-07-31 16:00:00;184.0;7.0;30.72;-3.03;37.6;40.23
2018-07-31 17:00:00;185.0;8.0;34.32;-1.4;35.8;46.77
2018-07-31 18:00:00;192.0;9.0;35.64;1.36;34.06;55.51
2018-07-31 19:00:00;191.0;14.0;31.09;2.42;32.1;65.72
2018-07-31 20:00:00;178.0;17.0;26.15;5.53;28.77;94.73
2018-07-31 21:00:00;119.0;35.0;23.55;5.57;27.13;99.9
2018-07-31 22:00:00;94.0;32.0;21.43;2.78;26.84;99.9
2018-07-31 23:00:00;97.0;17.0;21.88;1.12;26.64;99.9
2018-08-01 00:00:00;110.0;10.0;19.27;0.57;26.47;99.9
2018-08-01 01:00:00;105.0;7.0;17.73;-0.18;25.65;99.9
2018-08-01 02:00:00;96.0;8.0;16.14;1.14;25.33;99.9
2018-08-01 03:00:00;77.0;21.0;15.04;0.5;24.46;99.9
2018-08-01 04:00:00;73.0;11.0;13.69;0.47;23.6;99.9
2018-08-01 05:00:00;54.0;12.0;13.95;1.49;23.43;99.9
2018-08-01 06:00:00;51.0;19.0;13.06;-1.0;26.36;99.9
2018-08-01 07:00:00;63.0;14.0;12.01;-2.67;30.74;97.98
2018-08-01 08:00:00;76.0;17.0;13.68;-1.74;32.86;90.75
2018-08-01 09:00:00;75.0;35.0;17.97;-1.01;33.68;77.59
2018-08-01 10:00:00;98.0;38.0;22.14;-2.54;35.52;61.68
2018-08-01 11:00:00;132.0;32.0;27.22;-3.9;36.72;52.95
2018-08-01 12:00:00;179.0;23.0;30.58;-3.72;37.26;48.62
2018-08-01 13:00:00;205.0;15.0;32.46;-3.14;38.06;45.42
2018-08-01 14:00:00;222.0;12.0;33.2;-3.13;38.04;43.7
2018-08-01 15:00:00;226.0;9.0;31.54;-2.01;38.12;44.06
2018-08-01 16:00:00;211.0;10.0;24.47;1.38;35.34;51.42
2018-08-01 17:00:00;120.0;9.0;21.35;-0.54;36.06;50.59
2018-08-01 18:00:00;115.0;13.0;19.37;1.06;33.14;57.19
2018-08-01 19:00:00;90.0;15.0;18.25;2.1;31.01;72.96
2018-08-01 20:00:00;74.0;16.0;23.04;1.97;29.68;94.85
2018-08-01 21:00:00;110.0;19.0;24.0;0.71;27.24;97.65
2018-08-01 22:00:00;123.0;13.0;21.97;1.58;25.37;99.84
2018-08-01 23:00:00;102.0;10.0;20.51;0.71;24.88;99.9
2018-08-02 00:00:00;96.0;13.0;18.92;1.56;24.33;99.9
2018-08-02 01:00:00;88.0;15.0;16.26;2.59;22.78;99.9
2018-08-02 02:00:00;62.0;14.0;15.46;1.95;22.23;99.9
2018-08-02 03:00:00;63.0;15.0;14.66;1.46;21.13;99.9
2018-08-02 04:00:00;52.0;15.0;13.62;1.08;20.51;99.9
2018-08-02 05:00:00;42.0;17.0;12.45;1.9;19.95;99.9
2018-08-02 06:00:00;17.0;30.0;12.1;3.44;21.78;99.9
2018-08-02 07:00:00;9.0;42.0;12.37;1.49;26.39;99.11
2018-08-02 08:00:00;34.0;59.0;11.76;-2.59;30.2;78.77
2018-08-02 09:00:00;72.0;31.0;14.25;0.45;30.16;67.55
2018-08-02 10:00:00;66.0;40.0;16.9;-2.29;30.66;61.11
2018-08-02 11:00:00;93.0;29.0;21.07;-0.77;31.73;59.64
2018-08-02 12:00:00;122.0;21.0;24.4;-1.42;32.87;57.9
2018-08-02 13:00:00;141.0;21.0;26.22;-2.54;33.57;54.3
2018-08-02 14:00:00;162.0;16.0;24.99;-2.43;34.67;49.49
2018-08-02 15:00:00;171.0;9.0;27.32;-1.59;34.42;50.5
2018-08-02 16:00:00;173.0;7.0;29.82;0.59;33.44;56.2
2018-08-02 17:00:00;167.0;13.0;29.67;0.14;33.21;58.18
2018-08-02 18:00:00;175.0;11.0;30.51;1.2;31.58;70.1
2018-08-02 19:00:00;161.0;17.0;25.99;0.4;30.43;67.86
2018-08-02 20:00:00;132.0;20.0;23.14;1.26;29.06;70.72
2018-08-02 21:00:00;111.0;22.0;21.91;3.88;28.33;82.73
2018-08-02 22:00:00;91.0;33.0;21.28;2.67;27.72;95.03
2018-08-02 23:00:00;93.0;30.0;19.41;4.5;26.6;99.86
2018-08-03 00:00:00;67.0;39.0;18.0;2.72;25.84;99.9
2018-08-03 01:00:00;66.0;32.0;16.65;2.19;24.99;99.9
2018-08-03 02:00:00;54.0;31.0;16.86;0.56;25.37;99.9
2018-08-03 03:00:00;82.0;19.0;14.33;1.57;24.6;99.9
2018-08-03 04:00:00;53.0;20.0;12.51;2.33;23.38;99.9
2018-08-03 05:00:00;28.0;30.0;12.85;3.89;22.87;99.9
2018-08-03 06:00:00;15.0;42.0;11.46;1.33;24.66;99.9
2018-08-03 07:00:00;23.0;31.0;11.79;0.19;27.77;99.7
2018-08-03 08:00:00;41.0;41.0;13.2;-0.29;30.61;96.43
2018-08-03 09:00:00;70.0;37.0;16.37;-0.93;31.46;92.22
2018-08-03 10:00:00;92.0;28.0;18.34;-2.73;32.78;73.39
2018-08-03 11:00:00;125.0;12.0;20.26;-3.35;33.97;56.41
2018-08-03 12:00:00;140.0;9.0;22.82;-2.28;34.5;52.05
2018-08-03 13:00:00;153.0;7.0;24.34;-2.69;34.77;49.84
2018-08-03 14:00:00;155.0;6.0;25.16;-2.74;34.79;48.39
2018-08-03 15:00:00;153.0;8.0;24.36;-2.14;35.13;45.66
2018-08-03 16:00:00;152.0;7.0;24.33;-1.17;34.93;44.91
2018-08-03 17:00:00;149.0;9.0;25.18;-1.11;33.66;46.2
2018-08-03 18:00:00;141.0;10.0;25.5;0.57;32.8;47.8
2018-08-03 19:00:00;136.0;13.0;25.43;1.61;31.06;54.3
2018-08-03 20:00:00;131.0;15.0;23.56;4.2;28.39;79.96
2018-08-03 21:00:00;112.0;21.0;20.55;5.36;26.14;99.37
2018-08-03 22:00:00;71.0;37.0;17.01;3.62;25.23;99.9
2018-08-03 23:00:00;43.0;37.0;15.43;1.72;24.55;99.9
2018-08-04 00:00:00;56.0;23.0;15.09;1.47;23.97;99.9
2018-08-04 01:00:00;58.0;16.0;16.8;2.19;24.94;99.9
2018-08-04 02:00:00;59.0;23.0;20.54;1.73;24.55;99.9
2018-08-04 03:00:00;101.0;10.0;16.35;1.79;22.74;99.9
2018-08-04 04:00:00;58.0;9.0;13.19;1.82;22.43;99.9
2018-08-04 05:00:00;43.0;14.0;12.9;0.64;22.64;99.9
2018-08-04 06:00:00;44.0;16.0;11.79;-0.44;24.82;99.9
2018-08-04 07:00:00;46.0;15.0;11.72;-1.72;28.09;99.9
2018-08-04 08:00:00;52.0;21.0;15.27;-2.23;29.37;96.43
2018-08-04 09:00:00;99.0;16.0;16.54;-3.17;31.53;73.67
2018-08-04 10:00:00;116.0;14.0;18.29;-4.82;32.99;56.9
2018-08-04 11:00:00;133.0;7.0;21.56;-4.39;33.98;52.01
2018-08-04 12:00:00;146.0;8.0;23.59;-3.85;34.73;50.5
2018-08-04 13:00:00;154.0;7.0;23.89;-2.51;35.31;46.38
2018-08-04 14:00:00;158.0;8.0;24.74;-4.43;35.99;43.28
2018-08-04 15:00:00;162.0;8.0;27.94;-2.42;36.16;44.61
2018-08-04 16:00:00;171.0;8.0;29.52;-1.25;35.33;47.86
2018-08-04 17:00:00;173.0;9.0;28.64;-0.29;34.64;49.54
2018-08-04 18:00:00;162.0;9.0;28.32;-0.94;33.35;52.08
2018-08-04 19:00:00;155.0;10.0;26.91;1.34;31.99;56.9
2018-08-04 20:00:00;139.0;12.0;24.7;2.51;30.59;68.53
2018-08-04 21:00:00;121.0;17.0;22.27;2.04;29.89;81.99
2018-08-04 22:00:00;104.0;24.0;21.59;3.23;28.99;95.41
2018-08-04 23:00:00;86.0;29.0;21.59;2.26;27.83;99.12
2018-08-05 00:00:00;87.0;20.0;20.85;3.11;25.94;99.9
2018-08-05 01:00:00;83.0;15.0;16.8;2.62;24.72;99.9
2018-08-05 02:00:00;57.0;18.0;14.78;1.91;24.08;99.9
2018-08-05 03:00:00;53.0;15.0;13.22;1.17;23.88;99.9
2018-08-05 04:00:00;39.0;19.0;11.15;1.43;23.05;99.9
2018-08-05 05:00:00;29.0;20.0;9.47;2.0;22.54;99.9
2018-08-05 06:00:00;19.0;21.0;9.49;-0.19;24.73;99.9
2018-08-05 07:00:00;23.0;22.0;9.21;-1.91;28.45;99.9
2018-08-05 08:00:00;36.0;23.0;10.42;-2.02;31.06;98.72
2018-08-05 09:00:00;62.0;18.0;12.83;-4.49;33.1;79.01
2018-08-05 10:00:00;99.0;13.0;17.25;-5.18;33.97;58.5
2018-08-05 11:00:00;133.0;8.0;19.41;-5.92;36.16;48.76
2018-08-05 12:00:00;146.0;7.0;23.21;-4.27;36.31;46.37
2018-08-05 13:00:00;160.0;7.0;25.23;-4.37;36.87;43.97
2018-08-05 14:00:00;172.0;7.0;26.69;-3.98;37.0;42.02
2018-08-05 15:00:00;177.0;6.0;27.51;-3.24;36.95;40.83
2018-08-05 16:00:00;177.0;6.0;28.27;-1.56;36.56;40.41
2018-08-05 17:00:00;175.0;7.0;28.52;-1.6;35.56;40.73
2018-08-05 18:00:00;167.0;6.0;27.95;-0.97;34.16;42.48
2018-08-05 19:00:00;157.0;8.0;28.3;3.34;31.87;56.5
2018-08-05 20:00:00;143.0;16.0;26.17;2.98;30.02;72.39
2018-08-05 21:00:00;129.0;18.0;22.71;3.02;28.28;90.29
2018-08-05 22:00:00;108.0;24.0;18.63;3.11;26.69;99.83
2018-08-05 23:00:00;71.0;20.0;17.3;1.14;25.67;99.9
2018-08-06 00:00:00;79.0;12.0;17.2;0.49;25.31;99.9
2018-08-06 01:00:00;82.0;10.0;16.31;0.07;25.04;99.9
2018-08-06 02:00:00;83.0;6.0;16.47;-0.03;24.58;99.9
2018-08-06 03:00:00;85.0;6.0;14.43;0.99;23.56;99.9
2018-08-06 04:00:00;56.0;7.0;12.49;2.26;22.4;99.9
2018-08-06 05:00:00;27.0;19.0;10.94;2.91;21.36;99.9
2018-08-06 06:00:00;14.0;24.0;9.87;2.15;23.12;99.9
2018-08-06 07:00:00;14.0;27.0;8.94;0.0;28.77;98.13
2018-08-06 08:00:00;24.0;39.0;10.69;-1.51;31.67;78.94
2018-08-06 09:00:00;64.0;31.0;15.42;-1.46;31.82;64.2
2018-08-06 10:00:00;100.0;24.0;19.19;-3.91;33.94;55.41
2018-08-06 11:00:00;124.0;23.0;24.35;-2.73;34.56;54.17
2018-08-06 12:00:00;146.0;21.0;26.56;-3.24;35.4;49.88
2018-08-06 13:00:00;160.0;18.0;28.57;-3.27;35.55;48.7
2018-08-06 14:00:00;179.0;10.0;30.94;0.01;33.66;53.07
2018-08-06 15:00:00;177.0;9.0;27.03;-0.32;32.88;56.17
2018-08-06 16:00:00;153.0;14.0;22.52;0.39;32.12;64.43
2018-08-06 17:00:00;110.0;13.0;19.67;-0.92;34.13;54.75
2018-08-06 18:00:00;117.0;10.0;21.16;-1.3;34.1;53.32
2018-08-06 19:00:00;129.0;15.0;21.28;2.31;30.32;74.94
2018-08-06 20:00:00;100.0;16.0;18.45;3.13;27.61;96.92
2018-08-06 21:00:00;77.0;17.0;16.94;1.1;26.35;99.9
2018-08-06 22:00:00;74.0;10.0;15.76;0.85;25.74;99.9
2018-08-06 23:00:00;72.0;6.0;14.91;0.47;25.23;99.9
2018-08-07 00:00:00;69.0;4.0;13.39;1.41;24.19;99.9
2018-08-07 01:00:00;47.0;9.0;13.3;1.98;23.61;99.9
2018-08-07 02:00:00;27.0;18.0;14.51;0.22;23.47;99.9
