date,RefSt,Sensor_O3,Temp,RelHum
15/06/2017 07:30:00,58,73.21,38,24
15/06/2017 08:00:00,82,129.9758,36.83,23.33
15/06/2017 08:30:00,99,275.947,37.8,23.17
15/06/2017 09:30:00,64,408.4342,39.17,21.17
15/06/2017 10:00:00,80,148.51,38,22
15/06/2017 11:00:00,104,490.33,38,22
15/06/2017 11:30:00,109,546.52,37,22
15/06/2017 12:00:00,121,672.67,37,22
15/06/2017 12:30:00,121,592.1613,37.13,22.75
15/06/2017 13:00:00,120,609.874,36.37,22.63
15/06/2017 13:30:00,119,656.5267,36.13,22.87
15/06/2017 14:30:00,127,643.0413,36.17,23.63
15/06/2017 15:00:00,129,657.1203,33.2,24.53
15/06/2017 15:30:00,118,634.1817,31.47,27.63
15/06/2017 16:00:00,116,566.5917,31.07,28.8
15/06/2017 16:30:00,111,502.1677,31.23,29
15/06/2017 17:00:00,96,478.6177,30.23,29.77
15/06/2017 17:30:00,89,376.663,30.23,29.77
15/06/2017 18:00:00,84,368.2967,29.9,30
15/06/2017 18:30:00,82,348.622,29.03,30.17
15/06/2017 19:00:00,65,299.7447,28.3,31.43
15/06/2017 19:30:00,39,200.8137,27.77,32.73
15/06/2017 20:00:00,9,87.8373,26.83,33.27
15/06/2017 20:30:00,1,45.424,27,34.2
15/06/2017 21:00:00,5,33.01,26.37,38.8
15/06/2017 21:30:00,5,35.347,26.33,43.8
15/06/2017 22:00:00,4,37.646,25.07,46.07
15/06/2017 22:30:00,1,37.6577,25.2,44.8
15/06/2017 23:00:00,2,30.7927,25.47,43.47
15/06/2017 23:30:00,14,32.467,26,41.63
16/06/2017 00:00:00,8,40.3617,25.87,38.63
16/06/2017 00:30:00,9,35.5343,25.23,37.93
16/06/2017 01:00:00,25,36.3713,25,37
16/06/2017 01:30:00,4,48.46,24,36.54
16/06/2017 02:00:00,4,32.3523,24,41.73
16/06/2017 02:30:00,9,32.7483,24,41.1
16/06/2017 03:00:00,9,35.2243,24,39.5
16/06/2017 03:30:00,3,35.6593,24,38.6
16/06/2017 04:00:00,1,31.0343,24,40.07
16/06/2017 04:30:00,3,29.0813,24,43.03
16/06/2017 05:00:00,6,31.3453,24.2,40.83
16/06/2017 05:30:00,6,32.729,26.47,35.27
16/06/2017 06:00:00,34,29.7327,31.7,29.67
16/06/2017 06:30:00,48,49.45,36.3,26.47
16/06/2017 07:00:00,46,65.809,37.47,24.7
16/06/2017 07:30:00,58,62.153,38.4,24.27
16/06/2017 08:00:00,91,81.4757,39.13,23.67
16/06/2017 09:00:00,88,202.4523,38.97,24.57
16/06/2017 09:30:00,91,220.5927,38.47,25.13
16/06/2017 10:00:00,105,266.5897,36.87,25.57
16/06/2017 10:30:00,115,348.9333,37.53,25.5
16/06/2017 11:00:00,114,458.2877,37.37,25.07
16/06/2017 11:30:00,114,494.4717,36.83,25.23
16/06/2017 12:30:00,125,563.5728,36.48,25.69
16/06/2017 13:30:00,115,520.6123,36.4,25.63
16/06/2017 14:00:00,118,498.2363,36.27,25.77
16/06/2017 14:30:00,111,533.8053,35.9,26.3
16/06/2017 15:00:00,110,531.4263,34.17,26.4
16/06/2017 15:30:00,115,544.371,31.87,28.8
16/06/2017 16:00:00,115,569.9687,30.63,29.53
16/06/2017 16:30:00,113,567.181,30,30
16/06/2017 17:00:00,109,577.8283,30,30
16/06/2017 17:30:00,107,564.5377,29.73,30
16/06/2017 18:00:00,100,540.441,29,30
16/06/2017 18:30:00,98,508.0433,28.93,30.17
16/06/2017 19:00:00,86,486.241,28.27,30.87
16/06/2017 19:30:00,88,405.6423,28.1,31.73
16/06/2017 20:00:00,87,400.563,27.53,32.67
16/06/2017 20:30:00,73,374.5873,27.3,34.17
16/06/2017 21:00:00,51,294.2017,26.57,37.4
16/06/2017 21:30:00,54,164.1123,26,40
16/06/2017 22:00:00,64,154.3753,26,40.43
16/06/2017 22:30:00,80,176.2403,26,40.03
16/06/2017 23:00:00,72,246.4953,25.73,39.43
16/06/2017 23:30:00,68,206.5577,25,39.03
17/06/2017 00:00:00,55,211.1023,24.97,39.03
17/06/2017 00:30:00,42,152.8097,24,39.9
17/06/2017 01:00:00,41,106.1237,24,40
17/06/2017 01:30:00,68,116.6254,24,39.62
17/06/2017 02:00:00,73,192.2947,24.27,39.73
17/06/2017 02:30:00,81,245.6933,24.57,38.7
17/06/2017 03:00:00,78,335.954,25.7,37.4
17/06/2017 03:30:00,82,379.1553,26.1,36.1
17/06/2017 04:00:00,77,359.5457,25.43,36.3
17/06/2017 04:30:00,86,318.0773,24.03,39.13
17/06/2017 05:00:00,80,368.8383,24.7,39.6
17/06/2017 05:30:00,78,326.0907,25.47,37.97
17/06/2017 06:00:00,62,231.1987,30.47,32.3
17/06/2017 06:30:00,41,155.9553,34.23,27.77
17/06/2017 07:00:00,68,79.76,35.2,27.1
17/06/2017 07:30:00,73,111.007,36.23,26.73
17/06/2017 08:00:00,77,141.218,36.57,26.5
17/06/2017 08:30:00,75,179.3797,37.27,26.03
17/06/2017 09:00:00,79,166.1697,37.5,26.17
17/06/2017 09:30:00,77,175.543,37.2,26.1
17/06/2017 10:00:00,96,183.844,37.73,26
17/06/2017 10:30:00,113,289.6593,35.9,26.97
17/06/2017 11:00:00,122,347.842,34.63,27.37
17/06/2017 11:30:00,103,387.453,34.6,27.37
17/06/2017 12:00:00,87,410.6723,34.07,28.27
17/06/2017 12:30:00,87,447.5347,33,29.1
17/06/2017 13:00:00,86,466.9793,33.43,29
17/06/2017 13:30:00,90,433.646,32.83,29.3
17/06/2017 14:00:00,91,424.9197,33.23,29.1
17/06/2017 14:30:00,81,315.7167,32.57,29.5
17/06/2017 15:00:00,99,373.6733,29.7,33.23
17/06/2017 15:30:00,105,405.869,28.03,35.37
17/06/2017 16:00:00,109,464.2807,28.8,34.47
17/06/2017 16:30:00,106,550.757,28.43,32.57
17/06/2017 17:00:00,100,500.2293,28.53,33.43
17/06/2017 17:30:00,108,502.489,28,34.4
17/06/2017 18:00:00,97,570.732,28,33.2
17/06/2017 18:30:00,85,495.4086,27.97,35.45
17/06/2017 19:00:00,71,407.677,27.57,38.1
17/06/2017 19:30:00,66,345.9927,26.7,43.1
17/06/2017 20:00:00,61,305.5577,26.13,46.13
17/06/2017 20:30:00,46,252.2313,25.63,49.07
17/06/2017 21:00:00,55,203.2953,25,50.27
17/06/2017 21:30:00,46,193.2487,25.03,52.5
17/06/2017 22:00:00,44,189.2747,25.13,55.57
17/06/2017 22:30:00,29,131.4007,24.03,55.33
17/06/2017 23:00:00,20,93.689,24,54.43
17/06/2017 23:30:00,27,58.778,24,52.47
18/06/2017 00:00:00,43,67.4167,24,52
18/06/2017 00:30:00,49,112.7313,24,50.7
18/06/2017 01:00:00,42,120.6507,24,50
18/06/2017 01:30:00,37,93.0113,24,50
18/06/2017 02:00:00,16,79.3823,24,50
18/06/2017 02:30:00,24,50.0877,23.43,50.9
18/06/2017 03:00:00,42,64.6377,23.03,50.8
18/06/2017 03:30:00,29,84.059,23,50
18/06/2017 04:00:00,11,60.2207,23,50.67
18/06/2017 04:30:00,25,42.8997,23,51.3
18/06/2017 05:00:00,30,56.577,23.1,50.6
18/06/2017 05:30:00,2,57.244,24.17,48.43
18/06/2017 06:00:00,10,29.152,28.77,42.77
18/06/2017 06:30:00,53,35.0413,33.83,29.57
18/06/2017 07:00:00,54,70.91,36.17,26.6
18/06/2017 07:30:00,85,79.472,35.67,26.83
18/06/2017 08:00:00,88,167.634,37.2,26.1
18/06/2017 08:30:00,93,225.1228,36.72,26.28
18/06/2017 09:00:00,100,245.1667,37.23,26.17
18/06/2017 09:30:00,108,326.0257,37.13,26.2
18/06/2017 10:00:00,115,372.626,36.27,26.53
18/06/2017 10:30:00,116,442.5343,34.83,27.2
18/06/2017 11:00:00,126,509.7067,33.73,27.93
18/06/2017 11:30:00,130,515.3727,33.23,28.13
18/06/2017 12:00:00,124,568.8583,33.13,28.03
18/06/2017 12:30:00,123,566.8603,33.2,28.4
18/06/2017 13:00:00,125,610.364,33.37,28.13
18/06/2017 13:30:00,123,621.5323,33.23,28.1
18/06/2017 14:00:00,131,616.7537,33.13,28
18/06/2017 14:30:00,129,628.306,33.97,27.83
18/06/2017 15:00:00,125,643.0407,31.5,29.1
18/06/2017 15:30:00,120,592.7407,29.63,32.57
18/06/2017 16:00:00,118,586.2747,29.1,35.37
18/06/2017 16:30:00,103,563.921,28.2,39.37
18/06/2017 17:00:00,81,523.4773,27.7,41.23
18/06/2017 17:30:00,84,401.6877,27.1,41.07
18/06/2017 18:00:00,92,371.1717,26.1,43.37
18/06/2017 18:30:00,96,453.8987,25.23,45
18/06/2017 19:00:00,89,461.4903,25,46
18/06/2017 19:30:00,71,414.612,24.6,46.23
18/06/2017 20:00:00,64,316.1487,24,47
18/06/2017 20:30:00,49,250.0747,24,47
18/06/2017 21:00:00,32,163.8867,24,47
18/06/2017 21:30:00,77,102.6387,24,47.7
18/06/2017 22:00:00,76,275.0227,24,50.17
18/06/2017 22:30:00,66,334.4037,23.77,50.07
18/06/2017 23:00:00,57,271.3637,23,49.97
18/06/2017 23:30:00,41,194.2697,22.57,50.87
19/06/2017 00:00:00,41,130.611,22,52
19/06/2017 00:30:00,53,116.4357,22,51.23
19/06/2017 01:00:00,55,148.09,22,51.33
19/06/2017 01:30:00,54,168.4671,23,51
19/06/2017 02:00:00,65,169.3893,22.87,50.37
19/06/2017 02:30:00,76,202.8113,22.2,51.07
19/06/2017 03:00:00,77,279.8427,22,50.83
19/06/2017 03:30:00,100,296.7727,22,50.03
19/06/2017 04:00:00,107,468.6297,22,49.1
19/06/2017 04:30:00,100,546.5083,22,49
19/06/2017 05:00:00,78,498.4103,22.13,49.83
19/06/2017 05:30:00,77,361.0593,23.31,48.72
19/06/2017 06:00:00,83,271.2077,26.5,44.83
19/06/2017 06:30:00,78,243.5107,30.77,34.23
19/06/2017 07:00:00,70,229.0013,32.13,31.3
19/06/2017 07:30:00,81,159.468,34.37,28.47
19/06/2017 08:00:00,84,199.417,34.8,27.8
19/06/2017 08:30:00,94,220.0303,35.13,27.53
19/06/2017 09:00:00,97,276.246,35.57,27
19/06/2017 12:00:00,78,168.897,32.53,30
19/06/2017 12:30:00,76,152.9663,31.1,32.17
19/06/2017 13:30:00,70,131.9897,29.57,36.73
19/06/2017 14:00:00,77,112.6353,30.3,35.2
19/06/2017 15:00:00,71,117.5993,30.1,35.83
19/06/2017 15:30:00,69,121.8777,28,43.27
19/06/2017 16:00:00,70,127.7277,28,43.63
19/06/2017 16:30:00,58,138.957,27.7,44.83
19/06/2017 17:00:00,66,125.107,27.7,45.27
19/06/2017 17:30:00,57,131.9113,27.13,45.83
19/06/2017 18:00:00,50,132.7837,26.97,47.4
19/06/2017 18:30:00,65,128.1963,26.47,48.53
19/06/2017 19:00:00,65,147.5607,26.07,49.37
19/06/2017 19:30:00,70,181.7063,26,49.37
19/06/2017 20:00:00,68,206.4947,25.1,50.6
19/06/2017 20:30:00,71,211.9203,24.97,51.03
19/06/2017 21:00:00,65,225.8603,24.5,55.7
19/06/2017 21:30:00,63,224.5487,24.63,58.13
19/06/2017 22:00:00,62,207.383,24,58.9
19/06/2017 22:30:00,58,191.534,24,58.3
19/06/2017 23:00:00,61,161.8153,24,58
19/06/2017 23:30:00,63,150.4473,24,58
20/06/2017 00:00:00,61,175.9877,24,58.93
20/06/2017 00:30:00,62,169.3853,23.2,59
20/06/2017 01:00:00,62,183.9057,23,60.03
20/06/2017 01:30:00,56,189.975,23,57.75
20/06/2017 02:00:00,53,155.824,22.97,57.03
20/06/2017 02:30:00,35,142.2673,22.77,57.23
20/06/2017 03:00:00,39,102.0483,22.63,58.47
20/06/2017 03:30:00,55,101.7303,22.8,57.97
20/06/2017 04:00:00,25,141.2913,22.73,58.47
20/06/2017 04:30:00,26,66.6707,22,59.67
20/06/2017 05:00:00,42,62.9347,22.3,59.63
20/06/2017 05:30:00,56,86.5943,23.67,56.7
20/06/2017 06:00:00,58,101.116,25.87,49.33
20/06/2017 06:30:00,54,101.1917,28.6,43.63
20/06/2017 07:00:00,55,104.2593,30.13,40.03
20/06/2017 08:00:00,82,96.4877,34.07,30.4
20/06/2017 08:30:00,88,181.1767,35.83,26.93
20/06/2017 09:00:00,98,253.0183,35.93,26.8
20/06/2017 09:30:00,96,313.951,34.8,27.33
20/06/2017 11:00:00,98,360.161,34.67,27.47
20/06/2017 11:30:00,105,377.3063,33.8,27.87
20/06/2017 12:00:00,103,418.1593,32.9,28.2
20/06/2017 12:30:00,102,418.5357,32.93,28.3
20/06/2017 13:30:00,107,417.0355,32.18,28.77
20/06/2017 14:00:00,107,431.6937,32.1,29
20/06/2017 14:30:00,120,425.025,32.57,28.57
20/06/2017 15:00:00,113,515.967,30.43,29.73
20/06/2017 15:30:00,109,523.6373,29.3,30.73
20/06/2017 16:00:00,110,523.6776,29.41,30
20/06/2017 16:30:00,110,561.4047,28.7,30.77
20/06/2017 17:00:00,110,598.793,28.03,30.97
20/06/2017 17:30:00,104,585.2837,28,31
20/06/2017 18:00:00,98,507.1047,27.93,32.43
20/06/2017 18:30:00,96,433.0443,27.3,34.63
20/06/2017 19:00:00,94,419.7223,26.77,36.63
20/06/2017 19:30:00,92,380.5757,26,39.37
20/06/2017 20:00:00,84,362.7137,25.33,41.6
20/06/2017 20:30:00,98,319.364,25,42
20/06/2017 21:00:00,104,370.3383,25.23,42.13
20/06/2017 21:30:00,95,439.7937,24.5,45.07
20/06/2017 22:00:00,75,417.5123,24.3,46.73
20/06/2017 22:30:00,68,289.5817,24,47.1
20/06/2017 23:00:00,81,223.3457,24,45.6
20/06/2017 23:30:00,75,262.2953,23.67,43.67
21/06/2017 00:00:00,57,269.03,23,43
21/06/2017 00:30:00,56,189.8113,23,43
21/06/2017 01:00:00,76,173.215,22.8,43.2
21/06/2017 01:30:00,89,237.6687,22.77,43.23
21/06/2017 02:00:00,89,351.7833,23.23,43
21/06/2017 02:30:00,92,365.4023,23,43
21/06/2017 03:00:00,82,399.0887,23.2,43
21/06/2017 03:30:00,83,361.0703,23.13,42.9
21/06/2017 04:00:00,85,366.1687,24,41.17
21/06/2017 04:30:00,74,379.0683,24,40.23
21/06/2017 05:00:00,40,303.921,23.7,40.93
21/06/2017 05:30:00,25,147.9667,24.03,40.63
21/06/2017 06:00:00,84,73.508,26.53,36.77
21/06/2017 06:30:00,92,211.4717,29.8,30.8
21/06/2017 07:00:00,74,270.3937,31.4,29.13
21/06/2017 07:30:00,75,195.3483,34.17,27.57
21/06/2017 08:00:00,74,197.3087,34.43,27.6
21/06/2017 08:30:00,96,168.61,36.77,26.27
21/06/2017 09:00:00,95,229.0477,36.7,26.47
21/06/2017 09:30:00,103,252.2967,37.8,25.87
21/06/2017 10:00:00,104,323.0148,36.62,26.41
21/06/2017 10:30:00,101,339.6647,35.8,26.8
21/06/2017 11:00:00,108,357.0033,36.07,26.7
21/06/2017 11:30:00,103,410.2087,34.8,27.23
21/06/2017 12:00:00,105,360.7847,35.37,27.03
21/06/2017 12:30:00,94,378.5307,34.33,27.67
21/06/2017 13:00:00,101,345.179,35,27.33
21/06/2017 13:30:00,89,354.6413,34.1,27.73
21/06/2017 14:00:00,83,278.146,34.4,27.5
21/06/2017 14:30:00,83,323.1547,31.5,29.2
21/06/2017 15:00:00,89,353.486,30.13,31.13
21/06/2017 15:30:00,87,386.7833,30,31.03
21/06/2017 16:00:00,73,351.7537,30,31.57
21/06/2017 16:30:00,66,295.52,29.87,32.93
21/06/2017 17:00:00,67,244.962,29.57,33
21/06/2017 17:30:00,63,233.418,29.17,33
21/06/2017 18:00:00,63,216.3037,28.33,34.1
21/06/2017 18:30:00,55,208.3937,28,36.2
21/06/2017 19:00:00,46,172.0157,27.37,37.83
21/06/2017 19:30:00,51,127.2477,27,38.37
21/06/2017 20:00:00,44,121.9287,26.57,38.93
21/06/2017 20:30:00,38,103.195,25.83,41.43
21/06/2017 21:00:00,28,83.072,25.67,42.3
21/06/2017 21:30:00,23,60.126,24.8,43.2
21/06/2017 22:00:00,10,50.625,24,44
21/06/2017 22:30:00,45,40.3157,24,43.93
21/06/2017 23:00:00,53,93.5693,24.67,41.83
21/06/2017 23:30:00,48,125.4223,24.67,38.8
22/06/2017 00:00:00,64,124.985,24.87,38.7
22/06/2017 00:30:00,63,200.784,24.6,36.33
22/06/2017 01:00:00,59,224.2213,24,35.97
22/06/2017 01:30:00,56,216.1567,24,35.93
22/06/2017 02:00:00,54,179.6157,23.97,36.6
22/06/2017 02:30:00,44,161.108,23.87,37.07
22/06/2017 03:00:00,52,128.7547,23,37.93
22/06/2017 03:30:00,49,130.467,23,38.3
22/06/2017 04:00:00,37,114.8547,22.27,39.73
22/06/2017 04:30:00,50,86.8948,22.31,39.69
22/06/2017 05:00:00,34,114.3657,23.23,37.83
22/06/2017 05:30:00,30,80.8983,24.23,36.17
22/06/2017 06:00:00,28,56.7927,26.9,34.07
22/06/2017 06:30:00,48,51.979,29.93,30.27
22/06/2017 07:00:00,37,71.14,33,28
22/06/2017 07:30:00,54,75.8864,34.73,26.27
22/06/2017 08:00:00,57,105.287,35.93,26.03
22/06/2017 08:30:00,62,114.1333,36.2,25.83
22/06/2017 09:00:00,93,103.5357,37.37,25.77
22/06/2017 09:30:00,95,206.003,37.2,26.27
22/06/2017 10:30:00,90,285.004,36.87,26.23
22/06/2017 11:00:00,92,284.2627,36.37,26.43
22/06/2017 11:30:00,89,313.2523,34.83,27.37
22/06/2017 12:30:00,87,338.9937,34.37,27.63
22/06/2017 13:30:00,92,360.489,32.4,28.73
22/06/2017 14:00:00,97,393.2093,32.77,28.4
22/06/2017 14:30:00,99,381.7903,32.17,28.77
22/06/2017 15:00:00,105,416.8023,31.3,29.2
22/06/2017 15:30:00,99,482.529,30,30
22/06/2017 16:00:00,96,463.201,29.7,30.33
22/06/2017 16:30:00,86,438.4667,29.33,30.4
22/06/2017 17:00:00,77,367.6173,29.47,30.97
22/06/2017 18:00:00,73,328.412,28,33.3
22/06/2017 18:30:00,66,292.1483,27.83,34.43
22/06/2017 19:00:00,53,243.563,27.13,36.9
22/06/2017 19:30:00,43,186.0213,26.8,37.17
22/06/2017 20:00:00,39,129.047,26.07,36.73
22/06/2017 20:30:00,52,104.4067,26.13,35.23
22/06/2017 21:00:00,60,134.0193,26.03,38.2
22/06/2017 21:30:00,38,153.4467,25.13,39.97
22/06/2017 22:00:00,53,105.031,25,39.2
22/06/2017 22:30:00,54,156.032,25.3,33.47
22/06/2017 23:00:00,48,159.5763,25,33
22/06/2017 23:30:00,38,133.724,24.3,33.7
23/06/2017 00:00:00,31,90.796,24,34.93
23/06/2017 00:30:00,31,72.0923,24,36.27
23/06/2017 01:00:00,26,69.4972,23.66,38.59
23/06/2017 01:30:00,41,62.095,23,37.5
23/06/2017 02:00:00,52,91.2447,23,36.03
23/06/2017 02:30:00,28,125.6867,23.17,36
23/06/2017 03:00:00,44,78.899,23.6,35.8
23/06/2017 03:30:00,46,113.5293,23.63,35.33
23/06/2017 04:00:00,30,127.3417,23.8,35.53
23/06/2017 04:30:00,39,83.7513,24,35
23/06/2017 05:00:00,34,103.2423,24,35.03
23/06/2017 05:30:00,39,91.009,24.63,34.33
23/06/2017 06:00:00,60,84.5583,27.07,32.2
23/06/2017 06:30:00,43,120.187,29.7,30
23/06/2017 07:00:00,48,97.8967,30.6,29.47
23/06/2017 07:30:00,52,88.0007,33.4,28.1
23/06/2017 08:00:00,57,86.8237,36.03,26.8
23/06/2017 08:30:00,78,85.6903,38.87,25.17
23/06/2017 09:00:00,84,166.5923,37.63,25.7
23/06/2017 09:30:00,85,235.5927,36.57,26.43
23/06/2017 10:00:00,83,231.976,36.87,26.43
23/06/2017 12:00:00,96,284.6553,34.73,27.37
23/06/2017 12:30:00,102,278.6387,34.3,27.53
23/06/2017 13:00:00,91,288.5243,34.43,27.53
23/06/2017 13:30:00,94,328.0327,33.83,27.87
23/06/2017 14:00:00,80,335.8787,33.2,28.1
23/06/2017 14:30:00,77,310.3907,31.87,29.63
23/06/2017 15:00:00,77,291.139,30.66,31.38
23/06/2017 15:30:00,82,271.514,30,32.57
23/06/2017 16:00:00,78,296.992,30,32.4
23/06/2017 16:30:00,74,292.6863,29.97,32.57
23/06/2017 17:00:00,72,272.672,29.1,33.17
23/06/2017 17:30:00,74,266.414,28.73,33.67
23/06/2017 18:00:00,77,268.192,28.07,34.9
23/06/2017 18:30:00,71,307.81,28,35.57
23/06/2017 19:00:00,72,286.5537,27.5,35.67
23/06/2017 19:30:00,70,296.002,27,35.73
23/06/2017 20:00:00,66,276.6903,26.17,35.87
23/06/2017 20:30:00,57,224.8603,26,36.1
23/06/2017 21:00:00,55,166.2117,25.63,36.23
23/06/2017 21:30:00,56,146.824,25,36.27
23/06/2017 22:00:00,52,147.4877,24.4,36.4
23/06/2017 22:30:00,70,149.723,24,36.2
23/06/2017 23:00:00,76,232.6773,24,34.97
23/06/2017 23:30:00,78,288.8377,24,34.27
24/06/2017 00:00:00,73,318.307,24,34
24/06/2017 00:30:00,59,324.0473,24,34
24/06/2017 01:00:00,49,242.7853,23.77,34.1
24/06/2017 01:30:00,45,149.7331,23,34.92
24/06/2017 02:00:00,55,138.9767,23,34.73
24/06/2017 02:30:00,66,168.2483,23,34.1
24/06/2017 03:00:00,69,235.6687,23,34
24/06/2017 03:30:00,60,278.5463,22.5,35.1
24/06/2017 04:00:00,40,244.9367,22,35.8
24/06/2017 04:30:00,32,141.3167,22,35.9
24/06/2017 05:00:00,20,95.9207,22.7,34.73
24/06/2017 05:30:00,22,54.6747,23.53,35
24/06/2017 06:00:00,49,45.789,25.9,33.37
24/06/2017 06:30:00,51,75.11,28.47,31.53
24/06/2017 07:00:00,59,77.1837,29.87,31
24/06/2017 07:30:00,70,98.6559,32.21,29.28
24/06/2017 08:00:00,65,116.4793,34.93,27.13
24/06/2017 08:30:00,71,134.5177,33.9,28.03
24/06/2017 09:00:00,73,165.842,33.2,28.97
24/06/2017 09:30:00,84,191.585,33.6,29.1
24/06/2017 10:00:00,82,219.655,34.1,28.6
24/06/2017 10:30:00,88,248.724,32.87,30.23
24/06/2017 11:00:00,83,284.8267,34.43,28.33
24/06/2017 11:30:00,91,319.1007,32.57,29.57
24/06/2017 12:00:00,100,358.5593,33.33,28.27
24/06/2017 12:30:00,99,392.2567,33.7,27.93
24/06/2017 13:00:00,98,401.115,33.27,28.03
24/06/2017 13:30:00,96,385.5907,33.37,28.07
24/06/2017 14:00:00,85,396.694,33.17,28.1
24/06/2017 14:30:00,82,335.7673,32.77,29
24/06/2017 15:00:00,77,331.359,31.03,31.2
24/06/2017 15:30:00,76,337.7907,29.8,33.27
24/06/2017 16:00:00,77,343.126,29,34.37
24/06/2017 16:30:00,73,320.4877,28.53,35.7
24/06/2017 17:00:00,72,309.096,28.03,39.83
24/06/2017 17:30:00,66,312.3673,27.77,41.53
24/06/2017 18:00:00,67,286.0237,28,42.57
27/06/2017 06:30:00,32,60.62,26,46
27/06/2017 07:00:00,38,66.64,26,45.13
27/06/2017 07:30:00,55,70.1177,26.37,45.67
27/06/2017 08:00:00,64,110.3723,27.17,44.3
27/06/2017 08:30:00,66,117.1133,29.47,39.97
27/06/2017 09:00:00,71,126.8533,30.77,36.77
27/06/2017 09:30:00,65,122.283,35.07,28.47
27/06/2017 10:00:00,75,145.6273,31.2,32.53
27/06/2017 10:30:00,86,172.174,30.87,33.93
27/06/2017 11:00:00,89,170.4143,33.67,28.17
27/06/2017 11:30:00,87,206.2213,30.87,30.4
27/06/2017 12:00:00,79,188.919,30.93,30.87
27/06/2017 12:30:00,80,144.165,31,31.63
27/06/2017 13:00:00,75,133.3903,30.53,32.4
27/06/2017 13:30:00,69,134.1633,29,35.47
27/06/2017 14:00:00,61,102.0757,29.03,37.27
27/06/2017 14:30:00,56,99.1153,28.6,38.7
27/06/2017 15:00:00,58,102.6537,28.3,40.7
27/06/2017 15:30:00,61,104.8173,27.97,42.27
27/06/2017 16:00:00,67,115.7,27.5,44.2
27/06/2017 16:30:00,49,139.792,28.17,41.77
27/06/2017 17:00:00,52,107.9483,27.6,43.07
27/06/2017 17:30:00,55,110.7727,27.53,43.77
27/06/2017 18:00:00,55,122.3783,27.7,43.33
27/06/2017 18:30:00,52,134.6283,26.87,44.97
27/06/2017 19:00:00,52,125.4897,26.5,45.07
27/06/2017 19:30:00,39,129.5337,26.23,45.7
27/06/2017 20:00:00,35,104.1377,25.33,48.03
27/06/2017 20:30:00,33,82.455,24.93,50.17
27/06/2017 21:00:00,43,80.879,24.73,52.73
27/06/2017 21:30:00,36,102.0687,24.37,57.63
27/06/2017 22:00:00,45,103.435,24,58.8
27/06/2017 23:00:00,54,145.0425,24.83,58.5
27/06/2017 23:30:00,43,148.4573,25.07,57.77
28/06/2017 00:00:00,39,132.329,25,57.67
28/06/2017 00:30:00,83,137.54,24.4,56.33
28/06/2017 01:00:00,85,339.8433,24,48.57
28/06/2017 01:30:00,86,394.9587,23.43,48
28/06/2017 02:00:00,87,448.2277,23,47.67
28/06/2017 02:30:00,81,472.5963,22.77,47.87
28/06/2017 03:00:00,81,437.4987,22.13,48.83
28/06/2017 03:30:00,80,414.2783,22,48.33
28/06/2017 04:00:00,78,394.6357,22,48
28/06/2017 04:30:00,72,363.476,22,48.67
28/06/2017 05:00:00,63,314.764,22,49.63
28/06/2017 05:30:00,57,238.6523,22.57,49.37
28/06/2017 06:00:00,34,198.3183,24.28,47.48
28/06/2017 06:30:00,42,106.3997,25.3,44.6
28/06/2017 07:00:00,56,96.6007,26.07,43.23
28/06/2017 07:30:00,53,125.7223,29.53,36.3
28/06/2017 08:00:00,60,128.6473,32.8,28.77
28/06/2017 08:30:00,65,134.1273,37.13,25.5
28/06/2017 09:00:00,59,167.0033,38.03,24.6
28/06/2017 09:30:00,57,199.856,36.6,25.3
28/06/2017 10:00:00,65,161.4977,39.7,23.5
28/06/2017 10:30:00,83,208.7433,36.7,24.3
28/06/2017 11:00:00,79,313.4567,31.97,27.8
28/06/2017 11:30:00,66,321.467,31.27,29
28/06/2017 12:00:00,69,258.4147,32.97,27.83
28/06/2017 12:30:00,70,301.9457,33.63,26.43
28/06/2017 13:00:00,72,307.2757,34.37,25.93
28/06/2017 13:30:00,71,307.1907,35.7,25.77
28/06/2017 14:00:00,68,316.0897,34.67,26.03
28/06/2017 14:30:00,64,317.2053,32.8,25.8
28/06/2017 15:00:00,66,292.1073,29.87,29
28/06/2017 15:30:00,72,309.632,29.6,28.27
28/06/2017 16:00:00,81,322.4083,29.27,29.43
28/06/2017 16:30:00,80,352.307,28,31
28/06/2017 17:00:00,70,349.4543,27.53,31
28/06/2017 17:30:00,86,302.2477,27.13,31.43
28/06/2017 18:00:00,69,454.658,23.23,34.57
28/06/2017 18:30:00,62,366.234,22.17,37.03
28/06/2017 19:00:00,62,302.8113,22,35.57
28/06/2017 19:30:00,59,334.6323,22,34.1
28/06/2017 20:00:00,57,298.9283,21.83,35.3
28/06/2017 20:30:00,55,265.1733,21,42.67
28/06/2017 21:00:00,45,213.3253,21,45.77
28/06/2017 21:30:00,59,177.5097,21,45.2
28/06/2017 22:00:00,64,248.0023,20.17,46.5
28/06/2017 22:30:00,82,300.6557,20,47.67
28/06/2017 23:00:00,66,467.392,20,45.53
28/06/2017 23:30:00,60,424.5197,20.23,45.63
29/06/2017 00:00:00,47,339.4317,20,46
29/06/2017 00:30:00,40,238.4433,20,46
29/06/2017 01:00:00,39,168.0279,19.1,46.07
29/06/2017 01:30:00,30,146.603,19,46.83
29/06/2017 02:00:00,29,108.155,18.6,47.83
29/06/2017 02:30:00,34,93.8437,18.17,48.73
29/06/2017 03:00:00,42,103.1367,18,49
